language,size_bucket,repository,commit,path,bytes_before,bytes_after,file_size,lines_added,lines_removed,loc_changed
Rust,small,GyulyVGC-sniffnet.git,37d1cdfcce921dc9f1cf956ff913bf9722ffd086,src/gui/styles/svg.rs,562,825,825,20,8,28
Rust,small,GyulyVGC-sniffnet.git,4593e5ec9115d5a27ee04c7e549f6f9298414a4f,src/gui/components/types/my_modal.rs,679,355,679,4,18,22
Rust,small,GyulyVGC-sniffnet.git,54045e03a418ead7062e1a043a66342dc48f1aad,src/networking/types/traffic_direction.rs,336,342,342,1,1,2
Rust,small,GyulyVGC-sniffnet.git,5fd2022e22fbc9029da577f3a62f5f4f65126480,src/translations/translations_4.rs,526,764,764,8,0,8
Rust,small,GyulyVGC-sniffnet.git,6fd41760b5ee56d1a61d4ddd883ccca6c480e60d,src/utils/mod.rs,64,87,87,1,0,1
Rust,small,GyulyVGC-sniffnet.git,90146717b78b4384ece1ddb22b0464c52da9b1a1,src/chart/types/chart_type.rs,586,647,647,2,1,3
Rust,small,GyulyVGC-sniffnet.git,9a9d40b44ec55be7160e84404597fac2cdf86b93,src/translations/mod.rs,154,178,178,1,0,1
Rust,small,GyulyVGC-sniffnet.git,a1fef06bf732f952f5ee437270f05b2c1ae01461,src/networking/types/packet_filters_fields.rs,870,863,870,3,4,7
Rust,small,GyulyVGC-sniffnet.git,a4df0b280bb8ccc786189c5e8af2c9fd214bca6a,src/chart/types/mod.rs,80,84,84,1,1,2
Rust,small,GyulyVGC-sniffnet.git,a9429326d98a29931b9c9b59ea2cb469b4ef0166,src/chart/types/mod.rs,43,64,64,1,0,1
Rust,small,GyulyVGC-sniffnet.git,b908877b7066d5b127c52d8eb11bf3df8a411235,src/gui/styles/types/custom_palette.rs,615,784,784,3,0,3
Rust,small,GyulyVGC-sniffnet.git,b9170cbec89e4feccd1b4830de0739c770f371c8,src/gui/types/mod.rs,83,61,83,0,1,1
Rust,small,GyulyVGC-sniffnet.git,bc5bb0ae219e9b4cbc16ea31162739dda6da5936,src/chart/types/mod.rs,64,44,64,0,1,1
Rust,small,GyulyVGC-sniffnet.git,bc5bb0ae219e9b4cbc16ea31162739dda6da5936,src/networking/types/mod.rs,541,547,547,1,1,2
Rust,small,GyulyVGC-sniffnet.git,bcff93914bba05b8768a056e9f74b4fac8b90e64,src/mmdb/types/mmdb_reader.rs,815,944,944,7,0,7
Rust,small,GyulyVGC-sniffnet.git,c3e139201df79d946e5153592bb05ecd8d371db6,src/gui/styles/mod.rs,258,276,276,1,0,1
Rust,small,GyulyVGC-sniffnet.git,c4413e8d077385ce5529d05246d43da9a20ad742,src/chart/types/mod.rs,64,80,80,1,0,1
Rust,small,GyulyVGC-sniffnet.git,c7364b9b7195ad6de4b877b4246a8436cd03e29b,src/networking/types/mod.rs,547,505,547,0,2,2
Rust,small,GyulyVGC-sniffnet.git,d3c8de6aa537725ceb1f63dd02221cdaee44253c,src/gui/styles/custom_themes/mod.rs,81,95,95,1,0,1
Rust,small,GyulyVGC-sniffnet.git,d3ea91ccfa572b5aac43bd55dd96ed4384bb0d3b,src/gui/pages/mod.rs,286,308,308,1,0,1
Rust,small,GyulyVGC-sniffnet.git,d8aae02fb06b9063db08a322171e568f0bf75086,src/networking/types/mod.rs,523,527,527,1,1,2
Rust,small,GyulyVGC-sniffnet.git,dc87c48cec65331ce1ab3fb1ed46df65a60411a6,src/utils/types/mod.rs,70,103,103,1,0,1
Rust,small,GyulyVGC-sniffnet.git,eb013e0eb686384f7e7b426b3341748327f472e8,src/report/types/mod.rs,92,66,92,0,1,1
Rust,small,GyulyVGC-sniffnet.git,f59964ac99350c47722369dfc0d281071c5ad52d,src/chart/mod.rs,42,15,42,0,1,1
Rust,small,GyulyVGC-sniffnet.git,fa70d118257da31bf3211c3d304b39abac41049c,src/networking/types/ip_version.rs,979,388,979,0,22,22
Rust,small,Homebrew-brew.git,a6b1ad20f9f98e18fa83c2844ed36ae681ad9a13,Library/Homebrew/rust/brew-rs/src/delegate.rs,869,931,931,4,1,5
Rust,small,Homebrew-brew.git,b37d212cf1fe47afbbc398955c2be812ea9fe4c3,Library/Homebrew/rust/brew-rs/src/lib.rs,218,229,229,1,0,1
Rust,small,LadybirdBrowser-ladybird.git,6b1a346fada9c326531d1b02732ec8fc99b30f63,Libraries/LibUnicode/Rust/src/lib.rs,122,126,126,1,1,2
Rust,small,mozilla-firefox-firefox.git,9f2f4a2fd0c9376a4fdc0267b10ffeb4dd47b186,toolkit/components/kvstore/src/skv/mod.rs,877,987,987,7,3,10
Rust,small,mozilla-firefox-firefox.git,a2f11422e5ea9b9540b9d516d4d11ec240a480fb,browser/components/shell/rust/shell_windows/src/lib.rs,414,435,435,1,0,1
Rust,small,protocolbuffers-protobuf.git,665c1a34451da77ea64d40ac759e04b103f07b8b,rust/upb/sys/mini_table/extension_registry.rs,497,559,559,2,0,2
Rust,small,rust-lang-rust.git,05834b2d6b8c584314dcc7d91d638bd376ce267c,src/tools/miri/tests/fail/unaligned_pointers/maybe_dangling_unalighed.rs,506,458,506,1,1,2
Rust,small,rust-lang-rust.git,13a5c24606170f3ee1e3d1351df85c191961da7e,tests/crashes/146965.rs,548,563,563,1,1,2
Rust,small,rust-lang-rust.git,13a5c24606170f3ee1e3d1351df85c191961da7e,tests/crashes/150263.rs,362,377,377,1,1,2
Rust,small,rust-lang-rust.git,15032749bc1a7e28d8ec4634427f1f1ab9143256,tests/ui/closures/binder/bounds-on-closure-type-binders.rs,347,282,347,0,1,1
Rust,small,rust-lang-rust.git,1eeba934aef84cf5fe94df9b3c1ead8e19f18ff9,tests/ui/borrowck/non-promotable-static-ref.rs,160,300,300,2,0,2
Rust,small,rust-lang-rust.git,2662303112bcfa768f525c9bcf8f3bb5d62acdd3,compiler/rustc_target/src/spec/targets/mips_unknown_linux_musl.rs,803,887,887,6,1,7
Rust,small,rust-lang-rust.git,2662303112bcfa768f525c9bcf8f3bb5d62acdd3,compiler/rustc_target/src/spec/targets/mips_unknown_linux_uclibc.rs,826,866,866,1,0,1
Rust,small,rust-lang-rust.git,2662303112bcfa768f525c9bcf8f3bb5d62acdd3,compiler/rustc_target/src/spec/targets/mipsel_unknown_linux_gnu.rs,803,843,843,1,0,1
Rust,small,rust-lang-rust.git,2662303112bcfa768f525c9bcf8f3bb5d62acdd3,compiler/rustc_target/src/spec/targets/mipsel_unknown_linux_musl.rs,776,804,804,1,1,2
Rust,small,rust-lang-rust.git,2fad36b93d0bd964f3b99af23e9abe0f2cc0a301,tests/run-make/raw-dylib-elf/main.rs,253,446,446,10,2,12
Rust,small,rust-lang-rust.git,3c3a35213c508eeb7f5e121ad299a135122733ed,tests/ui/binop/binary-minus-without-space.rs,140,256,256,3,0,3
Rust,small,rust-lang-rust.git,408066f31094c0284d5c4684e9839ae3594100df,tests/ui/did_you_mean/compatible-variants-in-pat.rs,656,548,656,0,2,2
Rust,small,rust-lang-rust.git,40ebcc031da647d6a76deaf05c471b7a1d4aa228,compiler/rustc_target/src/spec/targets/armv7a_kmc_solid_asp3_eabihf.rs,973,990,990,4,2,6
Rust,small,rust-lang-rust.git,40ebcc031da647d6a76deaf05c471b7a1d4aa228,compiler/rustc_target/src/spec/targets/armv7a_none_eabi.rs,898,908,908,2,2,4
Rust,small,rust-lang-rust.git,40ebcc031da647d6a76deaf05c471b7a1d4aa228,compiler/rustc_target/src/spec/targets/armv7a_none_eabihf.rs,910,920,920,2,2,4
Rust,small,rust-lang-rust.git,40ebcc031da647d6a76deaf05c471b7a1d4aa228,compiler/rustc_target/src/spec/targets/mips64_unknown_linux_muslabi64.rs,982,992,992,2,2,4
Rust,small,rust-lang-rust.git,40ebcc031da647d6a76deaf05c471b7a1d4aa228,compiler/rustc_target/src/spec/targets/mips64el_unknown_linux_gnuabi64.rs,923,933,933,2,2,4
Rust,small,rust-lang-rust.git,40ebcc031da647d6a76deaf05c471b7a1d4aa228,compiler/rustc_target/src/spec/targets/mips64el_unknown_linux_muslabi64.rs,927,937,937,2,2,4
Rust,small,rust-lang-rust.git,40ebcc031da647d6a76deaf05c471b7a1d4aa228,compiler/rustc_target/src/spec/targets/mipsisa64r6_unknown_linux_gnuabi64.rs,966,976,976,2,2,4
Rust,small,rust-lang-rust.git,40ebcc031da647d6a76deaf05c471b7a1d4aa228,compiler/rustc_target/src/spec/targets/mipsisa64r6el_unknown_linux_gnuabi64.rs,913,923,923,2,2,4
Rust,small,rust-lang-rust.git,40ebcc031da647d6a76deaf05c471b7a1d4aa228,compiler/rustc_target/src/spec/targets/thumbv8m_main_none_eabi.rs,853,863,863,2,2,4
Rust,small,rust-lang-rust.git,45b22efe06630703e20de19c589299e6a592469e,tests/ui/lint/must_not_suspend/mutex-guard-dropped-before-await.rs,334,402,402,5,1,6
Rust,small,rust-lang-rust.git,461038f0c9fd7a403b29d3ac0e384d410ab16f07,tests/ui/rfcs/rfc-2091-track-caller/error-with-naked.rs,445,479,479,2,2,4
Rust,small,rust-lang-rust.git,52dfa94cdcd3ed16f31c6afbf406826e2c5688dd,tests/assembly-llvm/aarch64-pointer-auth.rs,997,966,997,0,1,1
Rust,small,rust-lang-rust.git,52dfa94cdcd3ed16f31c6afbf406826e2c5688dd,tests/codegen-llvm/issues/issue-138497-nonzero-remove-trailing-zeroes.rs,634,609,634,0,1,1
Rust,small,rust-lang-rust.git,59dfb9ef46bd43cbd26bba5de463fbaf77e39fac,tests/ui/feature-gates/issue-43106-gating-of-test.rs,210,185,210,0,1,1
Rust,small,rust-lang-rust.git,5c441e6ce6453863e082ae26508958ffc1966e40,tests/ui/delegation/generics/free-fn-to-free-fn.rs,500,519,519,1,1,2
Rust,small,rust-lang-rust.git,687d7dbc23753f3d6eca80cccd57dc3432325a8b,tests/ui/async-await/async-closures/is-fn.rs,590,592,592,2,2,4
Rust,small,rust-lang-rust.git,6a0ce1665407d1a194fb389408e45854c47c9c7b,tests/ui/async-await/mutually-recursive-async-impl-trait-type.rs,276,317,317,1,1,2
Rust,small,rust-lang-rust.git,6a0ce1665407d1a194fb389408e45854c47c9c7b,tests/ui/const-generics/issues/issue-100313.rs,459,507,507,1,1,2
Rust,small,rust-lang-rust.git,6a0ce1665407d1a194fb389408e45854c47c9c7b,tests/ui/consts/const-eval/heap/make-global-dangling.rs,459,507,507,1,1,2
Rust,small,rust-lang-rust.git,6a0ce1665407d1a194fb389408e45854c47c9c7b,tests/ui/consts/const-eval/index-out-of-bounds-never-type.rs,375,432,432,1,1,2
Rust,small,rust-lang-rust.git,6a0ce1665407d1a194fb389408e45854c47c9c7b,tests/ui/consts/const-item-no-type/in-macro.rs,323,379,379,1,1,2
Rust,small,rust-lang-rust.git,6a0ce1665407d1a194fb389408e45854c47c9c7b,tests/ui/consts/interior-mut-const-via-union.rs,706,754,754,1,1,2
Rust,small,rust-lang-rust.git,6a0ce1665407d1a194fb389408e45854c47c9c7b,tests/ui/consts/issue-63952.rs,532,580,580,1,1,2
Rust,small,rust-lang-rust.git,6a0ce1665407d1a194fb389408e45854c47c9c7b,tests/ui/consts/mono-reachable-invalid-const.rs,427,484,484,1,1,2
Rust,small,rust-lang-rust.git,6a0ce1665407d1a194fb389408e45854c47c9c7b,tests/ui/consts/recursive-zst-static.rs,759,800,800,1,1,2
Rust,small,rust-lang-rust.git,6a0ce1665407d1a194fb389408e45854c47c9c7b,tests/ui/consts/required-consts/collect-in-dead-drop.rs,753,810,810,1,1,2
Rust,small,rust-lang-rust.git,6a0ce1665407d1a194fb389408e45854c47c9c7b,tests/ui/consts/required-consts/collect-in-dead-fn-behind-generic.rs,550,607,607,1,1,2
Rust,small,rust-lang-rust.git,6a0ce1665407d1a194fb389408e45854c47c9c7b,tests/ui/consts/required-consts/collect-in-dead-vtable.rs,913,970,970,1,1,2
Rust,small,rust-lang-rust.git,6a0ce1665407d1a194fb389408e45854c47c9c7b,tests/ui/consts/required-consts/interpret-in-const-called-fn.rs,724,781,781,1,1,2
Rust,small,rust-lang-rust.git,6a0ce1665407d1a194fb389408e45854c47c9c7b,tests/ui/consts/required-consts/interpret-in-promoted.rs,523,580,580,1,1,2
Rust,small,rust-lang-rust.git,6a0ce1665407d1a194fb389408e45854c47c9c7b,tests/ui/consts/required-consts/interpret-in-static.rs,673,730,730,1,1,2
Rust,small,rust-lang-rust.git,6a0ce1665407d1a194fb389408e45854c47c9c7b,tests/ui/dep-graph/dep-graph-assoc-type-codegen.rs,820,858,858,1,1,2
Rust,small,rust-lang-rust.git,6a0ce1665407d1a194fb389408e45854c47c9c7b,tests/ui/dep-graph/dep-graph-caller-callee.rs,685,723,723,1,1,2
Rust,small,rust-lang-rust.git,6a0ce1665407d1a194fb389408e45854c47c9c7b,tests/ui/infinite/infinite-trait-alias-recursion.rs,164,204,204,1,1,2
Rust,small,rust-lang-rust.git,6a0ce1665407d1a194fb389408e45854c47c9c7b,tests/ui/infinite/infinite-type-alias-mutual-recursion.rs,417,457,457,1,1,2
Rust,small,rust-lang-rust.git,6a0ce1665407d1a194fb389408e45854c47c9c7b,tests/ui/intrinsics/intrinsic-raw_eq-const-bad.rs,572,620,620,1,1,2
Rust,small,rust-lang-rust.git,6a0ce1665407d1a194fb389408e45854c47c9c7b,tests/ui/recursion/issue-23302-3.rs,77,117,117,1,1,2
Rust,small,rust-lang-rust.git,6a0ce1665407d1a194fb389408e45854c47c9c7b,tests/ui/wf/ice-hir-wf-check-anon-const-issue-122989.rs,537,577,577,1,1,2
Rust,small,rust-lang-rust.git,6b1487698cda66825960f84b48c1d6a0ccaed253,compiler/rustc_target/src/spec/targets/mips64el_unknown_linux_gnuabi64.rs,933,942,942,2,2,4
Rust,small,rust-lang-rust.git,6b1487698cda66825960f84b48c1d6a0ccaed253,compiler/rustc_target/src/spec/targets/mips64el_unknown_linux_muslabi64.rs,937,946,946,2,2,4
Rust,small,rust-lang-rust.git,6b1487698cda66825960f84b48c1d6a0ccaed253,compiler/rustc_target/src/spec/targets/mips_unknown_linux_gnu.rs,881,890,890,2,2,4
Rust,small,rust-lang-rust.git,6b1487698cda66825960f84b48c1d6a0ccaed253,compiler/rustc_target/src/spec/targets/mips_unknown_linux_musl.rs,887,896,896,2,2,4
Rust,small,rust-lang-rust.git,6b1487698cda66825960f84b48c1d6a0ccaed253,compiler/rustc_target/src/spec/targets/mipsel_unknown_linux_gnu.rs,843,852,852,2,2,4
Rust,small,rust-lang-rust.git,6b1487698cda66825960f84b48c1d6a0ccaed253,compiler/rustc_target/src/spec/targets/mipsel_unknown_netbsd.rs,894,903,903,2,2,4
Rust,small,rust-lang-rust.git,6b1487698cda66825960f84b48c1d6a0ccaed253,compiler/rustc_target/src/spec/targets/mipsisa64r6el_unknown_linux_gnuabi64.rs,923,932,932,2,2,4
Rust,small,rust-lang-rust.git,6b1487698cda66825960f84b48c1d6a0ccaed253,compiler/rustc_target/src/spec/targets/riscv32gc_unknown_linux_musl.rs,967,983,983,4,2,6
Rust,small,rust-lang-rust.git,6b1487698cda66825960f84b48c1d6a0ccaed253,compiler/rustc_target/src/spec/targets/riscv64_wrs_vxworks.rs,815,824,824,2,2,4
Rust,small,rust-lang-rust.git,6b1487698cda66825960f84b48c1d6a0ccaed253,compiler/rustc_target/src/spec/targets/riscv64a23_unknown_linux_gnu.rs,956,972,972,4,2,6
Rust,small,rust-lang-rust.git,6b1487698cda66825960f84b48c1d6a0ccaed253,compiler/rustc_target/src/spec/targets/riscv64gc_unknown_linux_musl.rs,979,995,995,4,2,6
Rust,small,rust-lang-rust.git,6b1487698cda66825960f84b48c1d6a0ccaed253,compiler/rustc_target/src/spec/targets/riscv64gc_unknown_managarm_mlibc.rs,829,838,838,2,2,4
Rust,small,rust-lang-rust.git,6b1487698cda66825960f84b48c1d6a0ccaed253,compiler/rustc_target/src/spec/targets/riscv64gc_unknown_redox.rs,799,808,808,2,2,4
Rust,small,rust-lang-rust.git,6df99d652364f3ab702eb73f700cca40fe99bf15,tests/ui/asm/aarch64/ttbr0_el2.rs,275,466,466,10,2,12
Rust,small,rust-lang-rust.git,6df99d652364f3ab702eb73f700cca40fe99bf15,tests/ui/asm/x86_64/goto-block-safe.rs,340,482,482,10,4,14
Rust,small,rust-lang-rust.git,6df99d652364f3ab702eb73f700cca40fe99bf15,tests/ui/asm/x86_64/issue-82869.rs,578,694,694,9,5,14
Rust,small,rust-lang-rust.git,6df99d652364f3ab702eb73f700cca40fe99bf15,tests/ui/asm/x86_64/issue-89875.rs,232,400,400,9,4,13
Rust,small,rust-lang-rust.git,6df99d652364f3ab702eb73f700cca40fe99bf15,tests/ui/asm/x86_64/issue-96797.rs,483,606,606,10,6,16
Rust,small,rust-lang-rust.git,6df99d652364f3ab702eb73f700cca40fe99bf15,tests/ui/asm/x86_64/x86_64_parse_error.rs,673,833,833,9,3,12
Rust,small,rust-lang-rust.git,724c1a02e11e3b7d3f18a99bea11d450ebd82c2f,tests/rustdoc-ui/track-diagnostics.rs,326,378,378,1,0,1
Rust,small,rust-lang-rust.git,7a698be60580b1e9d68620e4ca3a8517eed654f5,library/compiler-builtins/libm/src/math/generic/fmaximum.rs,626,701,701,2,1,3
Rust,small,rust-lang-rust.git,7df43d309c2722afdcf336a901f86eae18a19072,tests/ui/const-generics/generic_const_exprs/double-opaque-parent-predicates.rs,548,463,548,0,1,1
Rust,small,rust-lang-rust.git,7df43d309c2722afdcf336a901f86eae18a19072,tests/ui/const-generics/generic_const_exprs/issue-97047-ice-1.rs,699,423,699,0,2,2
Rust,small,rust-lang-rust.git,7df43d309c2722afdcf336a901f86eae18a19072,tests/ui/const-generics/generic_const_exprs/issue-97047-ice-2.rs,707,431,707,0,2,2
Rust,small,rust-lang-rust.git,7df43d309c2722afdcf336a901f86eae18a19072,tests/ui/const-generics/generic_const_exprs/post-analysis-user-facing-param-env.rs,537,479,537,0,1,1
Rust,small,rust-lang-rust.git,7df43d309c2722afdcf336a901f86eae18a19072,tests/ui/const-generics/mgca/unexpected-fn-item-in-array.rs,317,256,317,0,1,1
Rust,small,rust-lang-rust.git,7df43d309c2722afdcf336a901f86eae18a19072,tests/ui/const-generics/occurs-check/unify-fixpoint.rs,485,427,485,1,2,3
Rust,small,rust-lang-rust.git,7df43d309c2722afdcf336a901f86eae18a19072,tests/ui/traits/negative-impls/negative-default-impls.rs,239,186,239,0,1,1
Rust,small,rust-lang-rust.git,7df43d309c2722afdcf336a901f86eae18a19072,tests/ui/traits/next-solver/issue-118950-root-region.rs,542,488,542,0,1,1
Rust,small,rust-lang-rust.git,7df43d309c2722afdcf336a901f86eae18a19072,tests/ui/traits/next-solver/normalize/normalize-self-type-constrains-trait-args.rs,825,771,825,0,1,1
Rust,small,rust-lang-rust.git,7df43d309c2722afdcf336a901f86eae18a19072,tests/ui/traits/next-solver/specialization-transmute.rs,585,532,585,0,1,1
Rust,small,rust-lang-rust.git,7df43d309c2722afdcf336a901f86eae18a19072,tests/ui/traits/non_lifetime_binders/bad-sized-cond.rs,417,373,417,0,1,1
Rust,small,rust-lang-rust.git,7df43d309c2722afdcf336a901f86eae18a19072,tests/ui/traits/non_lifetime_binders/diagnostic-hir-wf-check.rs,645,586,645,0,1,1
Rust,small,rust-lang-rust.git,7df43d309c2722afdcf336a901f86eae18a19072,tests/ui/traits/non_lifetime_binders/foreach-partial-eq.rs,232,173,232,0,1,1
Rust,small,rust-lang-rust.git,7df43d309c2722afdcf336a901f86eae18a19072,tests/ui/traits/non_lifetime_binders/late-bound-in-anon-ct.rs,332,215,332,0,2,2
Rust,small,rust-lang-rust.git,7df43d309c2722afdcf336a901f86eae18a19072,tests/ui/traits/non_lifetime_binders/nested-apit-mentioning-outer-bound-var.rs,283,224,283,0,1,1
Rust,small,rust-lang-rust.git,7df43d309c2722afdcf336a901f86eae18a19072,tests/ui/traits/non_lifetime_binders/on-dyn.rs,318,259,318,0,1,1
Rust,small,rust-lang-rust.git,7df43d309c2722afdcf336a901f86eae18a19072,tests/ui/traits/non_lifetime_binders/on-ptr.rs,305,246,305,0,1,1
Rust,small,rust-lang-rust.git,7df43d309c2722afdcf336a901f86eae18a19072,tests/ui/traits/non_lifetime_binders/on-rpit.rs,333,274,333,0,1,1
Rust,small,rust-lang-rust.git,7df43d309c2722afdcf336a901f86eae18a19072,tests/ui/traits/non_lifetime_binders/shadowed.rs,565,506,565,0,1,1
Rust,small,rust-lang-rust.git,7df43d309c2722afdcf336a901f86eae18a19072,tests/ui/traits/non_lifetime_binders/supertrait-dyn-compatibility.rs,496,437,496,0,1,1
Rust,small,rust-lang-rust.git,84442006abc09626ba04b966d42d86633de7e164,tests/rustdoc-html/assoc/assoc-type-bindings-20646.rs,803,773,803,0,1,1
Rust,small,rust-lang-rust.git,84442006abc09626ba04b966d42d86633de7e164,tests/rustdoc-ui/issues/issue-79494.rs,165,135,165,0,2,2
Rust,small,rust-lang-rust.git,87d8f5885b4f289477e48090a86356302437cec9,tests/ui/const-generics/adt_const_params/byte-string-u8-validation.rs,750,812,812,1,0,1
Rust,small,rust-lang-rust.git,87d8f5885b4f289477e48090a86356302437cec9,tests/ui/consts/issue-39974.rs,303,363,363,6,4,10
Rust,small,rust-lang-rust.git,87d8f5885b4f289477e48090a86356302437cec9,tests/ui/issues/issue-31910.rs,250,295,295,5,4,9
Rust,small,rust-lang-rust.git,87d8f5885b4f289477e48090a86356302437cec9,tests/ui/mismatched_types/array-repeat-unit-struct.rs,193,223,223,3,2,5
Rust,small,rust-lang-rust.git,87d8f5885b4f289477e48090a86356302437cec9,tests/ui/wf/range-expr-root-of-constant-issue-40749.rs,335,456,456,8,6,14
Rust,small,rust-lang-rust.git,97e84d5a562ed6bbbf1ce7221e80a0f5326f65ab,tests/ui/specialization/coherence/default-item-normalization-ambig-1.rs,428,376,428,1,1,2
Rust,small,rust-lang-rust.git,97e84d5a562ed6bbbf1ce7221e80a0f5326f65ab,tests/ui/specialization/ctfe/default-assoc-const.rs,384,301,384,0,1,1
Rust,small,rust-lang-rust.git,97e84d5a562ed6bbbf1ce7221e80a0f5326f65ab,tests/ui/specialization/default-generic-associated-type-bound.rs,580,536,580,0,1,1
Rust,small,rust-lang-rust.git,97e84d5a562ed6bbbf1ce7221e80a0f5326f65ab,tests/ui/specialization/defaultimpl/overlap-projection.rs,589,537,589,1,1,2
Rust,small,rust-lang-rust.git,97e84d5a562ed6bbbf1ce7221e80a0f5326f65ab,tests/ui/specialization/defaultimpl/projection.rs,681,629,681,1,1,2
Rust,small,rust-lang-rust.git,97e84d5a562ed6bbbf1ce7221e80a0f5326f65ab,tests/ui/specialization/defaultimpl/specialization-trait-item-not-implemented-rpass.rs,720,668,720,1,1,2
Rust,small,rust-lang-rust.git,97e84d5a562ed6bbbf1ce7221e80a0f5326f65ab,tests/ui/specialization/defaultimpl/validation.rs,598,546,598,1,1,2
Rust,small,rust-lang-rust.git,97e84d5a562ed6bbbf1ce7221e80a0f5326f65ab,tests/ui/specialization/fuzzed/fuzzing-ice-134905.rs,556,504,556,1,1,2
Rust,small,rust-lang-rust.git,97e84d5a562ed6bbbf1ce7221e80a0f5326f65ab,tests/ui/specialization/issue-38091.rs,453,400,453,0,1,1
Rust,small,rust-lang-rust.git,97e84d5a562ed6bbbf1ce7221e80a0f5326f65ab,tests/ui/specialization/issue-39448.rs,841,789,841,1,1,2
Rust,small,rust-lang-rust.git,97e84d5a562ed6bbbf1ce7221e80a0f5326f65ab,tests/ui/specialization/issue-50452.rs,268,216,268,1,1,2
Rust,small,rust-lang-rust.git,97e84d5a562ed6bbbf1ce7221e80a0f5326f65ab,tests/ui/specialization/issue-63716-parse-async.rs,273,221,273,1,1,2
Rust,small,rust-lang-rust.git,97e84d5a562ed6bbbf1ce7221e80a0f5326f65ab,tests/ui/specialization/overlap-due-to-unsatisfied-const-bound.rs,627,513,627,0,2,2
Rust,small,rust-lang-rust.git,97e84d5a562ed6bbbf1ce7221e80a0f5326f65ab,tests/ui/specialization/prefer-specializing-impl-over-default.rs,605,552,605,0,1,1
Rust,small,rust-lang-rust.git,97e84d5a562ed6bbbf1ce7221e80a0f5326f65ab,tests/ui/specialization/specialization-default-types.rs,891,839,891,1,1,2
Rust,small,rust-lang-rust.git,97e84d5a562ed6bbbf1ce7221e80a0f5326f65ab,tests/ui/specialization/specialization-on-projection.rs,387,335,387,1,1,2
Rust,small,rust-lang-rust.git,97e84d5a562ed6bbbf1ce7221e80a0f5326f65ab,tests/ui/specialization/specialization-overlap-negative.rs,471,419,471,1,1,2
Rust,small,rust-lang-rust.git,97e84d5a562ed6bbbf1ce7221e80a0f5326f65ab,tests/ui/specialization/specialization-overlap-projection.rs,768,658,768,0,1,1
Rust,small,rust-lang-rust.git,97e84d5a562ed6bbbf1ce7221e80a0f5326f65ab,tests/ui/specialization/specialization-projection.rs,681,629,681,1,1,2
Rust,small,rust-lang-rust.git,97e84d5a562ed6bbbf1ce7221e80a0f5326f65ab,tests/ui/specialization/specialization-supertraits.rs,323,271,323,1,1,2
Rust,small,rust-lang-rust.git,97e84d5a562ed6bbbf1ce7221e80a0f5326f65ab,tests/ui/specialization/specialization-translate-projections-with-params.rs,691,639,691,1,1,2
Rust,small,rust-lang-rust.git,97e84d5a562ed6bbbf1ce7221e80a0f5326f65ab,tests/ui/specialization/trait-specialization-default-methods-55380.rs,501,448,501,0,1,1
Rust,small,rust-lang-rust.git,97e84d5a562ed6bbbf1ce7221e80a0f5326f65ab,tests/ui/specialization/transmute-specialization.rs,300,248,300,1,1,2
Rust,small,rust-lang-rust.git,9b0be7857af8e355523b1db8b9e24acfd9be7db1,tests/ui/associated-inherent-types/hr-do-not-blame-outlives-static-ice.rs,466,402,466,0,1,1
Rust,small,rust-lang-rust.git,9b0be7857af8e355523b1db8b9e24acfd9be7db1,tests/ui/associated-inherent-types/variance-computation-requires-equality.rs,272,208,272,0,1,1
Rust,small,rust-lang-rust.git,9b0be7857af8e355523b1db8b9e24acfd9be7db1,tests/ui/async-await/async-drop/foreign-fundamental.rs,445,396,445,0,1,1
Rust,small,rust-lang-rust.git,9b0be7857af8e355523b1db8b9e24acfd9be7db1,tests/ui/borrowck/generic_const_early_param.rs,368,310,368,0,1,1
Rust,small,rust-lang-rust.git,9b0be7857af8e355523b1db8b9e24acfd9be7db1,tests/ui/closures/binder/const-bound.rs,296,244,296,0,1,1
Rust,small,rust-lang-rust.git,9b0be7857af8e355523b1db8b9e24acfd9be7db1,tests/ui/closures/binder/type-bound-2.rs,215,163,215,0,1,1
Rust,small,rust-lang-rust.git,9b0be7857af8e355523b1db8b9e24acfd9be7db1,tests/ui/closures/binder/type-bound.rs,215,163,215,0,1,1
Rust,small,rust-lang-rust.git,9b0be7857af8e355523b1db8b9e24acfd9be7db1,tests/ui/codegen/freeze-on-polymorphic-projection.rs,511,458,511,0,1,1
Rust,small,rust-lang-rust.git,9b0be7857af8e355523b1db8b9e24acfd9be7db1,tests/ui/consts/issue-104396.rs,678,620,678,0,1,1
Rust,small,rust-lang-rust.git,9b0be7857af8e355523b1db8b9e24acfd9be7db1,tests/ui/consts/refs_check_const_eq-issue-88384.rs,698,636,698,0,1,1
Rust,small,rust-lang-rust.git,9b0be7857af8e355523b1db8b9e24acfd9be7db1,tests/ui/contracts/incomplete-feature.rs,532,562,562,1,0,1
Rust,small,rust-lang-rust.git,9b0be7857af8e355523b1db8b9e24acfd9be7db1,tests/ui/error-codes/E0771.rs,239,180,239,0,1,1
Rust,small,rust-lang-rust.git,9b0be7857af8e355523b1db8b9e24acfd9be7db1,tests/ui/feature-gates/feature-gate-effective-target-features.rs,721,751,751,1,0,1
Rust,small,rust-lang-rust.git,9b0be7857af8e355523b1db8b9e24acfd9be7db1,tests/ui/generic-associated-types/issue-87429-specialization.rs,366,345,366,0,1,1
