fixture,preset,side,class,verdict,kind,row,row_drift,drift_matches_neighbours,clean_in_class
java-defects4j-cli-29-util,Full,before,row+col+edited,painted:Move,"""",70,4,true,2
java-defects4j-cli-29-util,Full,before,row+col+edited,painted:Move,escape_sequence,70,4,true,2
java-defects4j-cli-29-util,Full,before,row+col+edited,painted:Move,"""",70,4,true,2
java-defects4j-cli-29-util,Full,before,row+col+edited,painted:Move,),70,4,true,2
java-defects4j-cli-29-util,Full,after,row+col+edited,painted:Move,identifier,66,1,false,2
java-defects4j-cli-29-util,Full,after,row+col+edited,painted:Move,.,66,1,true,2
java-defects4j-cli-29-util,Full,after,row+col+edited,painted:Move,identifier,66,1,true,2
java-defects4j-cli-29-util,Full,after,row+col+edited,painted:Move,(,66,1,true,2
java-defects4j-cli-29-util,Full,after,row+col+edited,painted:Move,"""",66,1,true,2
java-defects4j-cli-29-util,Full,after,row+col+edited,painted:Move,escape_sequence,66,1,true,2
java-defects4j-cli-29-util,Full,after,row+col+edited,painted:Move,"""",66,1,true,2
java-defects4j-cli-29-util,Full,after,row+col+edited,painted:Move,),66,1,false,2
java-defects4j-cli-29-util,Full,after,row+col+edited,painted:Move,identifier,66,4,false,2
java-defects4j-cli-29-util,Full,after,row+col+edited,painted:Move,.,66,4,true,2
java-defects4j-cli-29-util,Full,after,row+col+edited,painted:Move,identifier,66,4,true,2
java-defects4j-cli-29-util,Full,after,row+col+edited,painted:Move,(,66,4,true,2
java-defects4j-cli-29-util,Full,after,row+col+edited,painted:Move,"""",66,4,true,2
java-defects4j-cli-29-util,Full,after,row+col+edited,painted:Move,escape_sequence,66,4,true,2
java-defects4j-cli-29-util,Full,after,row+col+edited,painted:Move,"""",66,4,true,2
java-defects4j-cli-29-util,Full,after,row+col+edited,painted:Move,),66,4,true,2
java-defects4j-csv-1-extendedbufferedreader,Full,before,-+col+edited,painted:Move,identifier,58,0,true,4
java-defects4j-csv-1-extendedbufferedreader,Full,before,-+col+edited,painted:Move,==,58,0,true,4
java-defects4j-csv-1-extendedbufferedreader,Full,before,-+col+edited,painted:Move,character_literal,58,0,true,4
java-defects4j-csv-1-extendedbufferedreader,Full,after,-+col+edited,painted:Move,identifier,58,0,true,4
java-defects4j-csv-1-extendedbufferedreader,Full,after,-+col+edited,painted:Move,==,58,0,true,4
java-defects4j-csv-1-extendedbufferedreader,Full,after,-+col+edited,painted:Move,character_literal,58,0,true,4
java-defects4j-jacksondatabind-25-simpleabstracttyperesolver,Full,before,-+col+edited,painted:Move,identifier,80,0,true,2
java-defects4j-jacksondatabind-25-simpleabstracttyperesolver,Full,after,-+col+edited,painted:Move,identifier,80,0,true,2
java-defects4j-jacksondatabind-94-subtypevalidator,Minimal,before,row+-+same,painted:Move,line_comment,98,3,false,792
java-defects4j-jacksondatabind-94-subtypevalidator,Minimal,before,row+-+same,painted:Move,line_comment,99,3,true,792
java-defects4j-jacksondatabind-94-subtypevalidator,Minimal,before,row+-+same,painted:Move,line_comment,100,3,true,792
java-defects4j-jacksondatabind-94-subtypevalidator,Minimal,before,row+-+same,painted:Move,line_comment,101,3,true,792
java-defects4j-jacksondatabind-94-subtypevalidator,Minimal,before,row+-+same,painted:Move,line_comment,102,3,true,792
java-defects4j-jacksondatabind-94-subtypevalidator,Minimal,before,row+-+same,painted:Move,line_comment,103,3,false,792
java-defects4j-jacksondatabind-94-subtypevalidator,Minimal,after,row+-+same,painted:Move,line_comment,101,3,false,792
java-defects4j-jacksondatabind-94-subtypevalidator,Minimal,after,row+-+same,painted:Move,line_comment,102,3,true,792
java-defects4j-jacksondatabind-94-subtypevalidator,Minimal,after,row+-+same,painted:Move,line_comment,103,3,true,792
java-defects4j-jacksondatabind-94-subtypevalidator,Minimal,after,row+-+same,painted:Move,line_comment,104,3,true,792
java-defects4j-jacksondatabind-94-subtypevalidator,Minimal,after,row+-+same,painted:Move,line_comment,105,3,true,792
java-defects4j-jacksondatabind-94-subtypevalidator,Minimal,after,row+-+same,painted:Move,line_comment,106,3,false,792
java-defects4j-jacksondatabind-94-subtypevalidator,Full,before,row+-+same,painted:Move,line_comment,98,3,false,792
java-defects4j-jacksondatabind-94-subtypevalidator,Full,before,row+-+same,painted:Move,line_comment,99,3,true,792
java-defects4j-jacksondatabind-94-subtypevalidator,Full,before,row+-+same,painted:Move,line_comment,100,3,true,792
java-defects4j-jacksondatabind-94-subtypevalidator,Full,before,row+-+same,painted:Move,line_comment,101,3,true,792
java-defects4j-jacksondatabind-94-subtypevalidator,Full,before,row+-+same,painted:Move,line_comment,102,3,true,792
java-defects4j-jacksondatabind-94-subtypevalidator,Full,before,row+-+same,painted:Move,line_comment,103,3,false,792
java-defects4j-jacksondatabind-94-subtypevalidator,Full,after,row+-+same,painted:Move,line_comment,101,3,false,792
java-defects4j-jacksondatabind-94-subtypevalidator,Full,after,row+-+same,painted:Move,line_comment,102,3,true,792
java-defects4j-jacksondatabind-94-subtypevalidator,Full,after,row+-+same,painted:Move,line_comment,103,3,true,792
java-defects4j-jacksondatabind-94-subtypevalidator,Full,after,row+-+same,painted:Move,line_comment,104,3,true,792
java-defects4j-jacksondatabind-94-subtypevalidator,Full,after,row+-+same,painted:Move,line_comment,105,3,true,792
java-defects4j-jacksondatabind-94-subtypevalidator,Full,after,row+-+same,painted:Move,line_comment,106,3,false,792
java-defects4j-jsoup-52-xmldeclaration,Minimal,before,row+-+same,painted:Move,.,66,15,true,100
java-defects4j-jsoup-52-xmldeclaration,Minimal,before,row+-+same,painted:Move,identifier,66,15,true,100
java-defects4j-jsoup-52-xmldeclaration,Minimal,before,row+-+same,painted:Move,(,66,15,true,100
java-defects4j-jsoup-52-xmldeclaration,Minimal,before,row+-+same,painted:Move,"""",66,15,true,100
java-defects4j-jsoup-52-xmldeclaration,Minimal,before,row+-+same,painted:Move,string_fragment,66,15,true,100
java-defects4j-jsoup-52-xmldeclaration,Minimal,before,row+-+same,painted:Move,"""",66,15,true,100
java-defects4j-jsoup-52-xmldeclaration,Minimal,before,row+-+same,painted:Move,),66,15,false,100
java-defects4j-jsoup-52-xmldeclaration,Minimal,before,row+-+same,painted:Move,.,69,12,false,100
java-defects4j-jsoup-52-xmldeclaration,Minimal,before,row+-+same,painted:Move,identifier,69,12,true,100
java-defects4j-jsoup-52-xmldeclaration,Minimal,before,row+-+same,painted:Move,(,69,12,true,100
java-defects4j-jsoup-52-xmldeclaration,Minimal,before,row+-+same,painted:Move,"""",69,12,true,100
java-defects4j-jsoup-52-xmldeclaration,Minimal,before,row+-+same,painted:Move,string_fragment,69,12,true,100
java-defects4j-jsoup-52-xmldeclaration,Minimal,before,row+-+same,painted:Move,"""",69,12,true,100
java-defects4j-jsoup-52-xmldeclaration,Minimal,before,row+-+same,painted:Move,),69,12,true,100
java-defects4j-jsoup-52-xmldeclaration,Minimal,after,row+-+same,painted:Move,.,51,15,true,100
java-defects4j-jsoup-52-xmldeclaration,Minimal,after,row+-+same,painted:Move,identifier,51,15,true,100
java-defects4j-jsoup-52-xmldeclaration,Minimal,after,row+-+same,painted:Move,(,51,15,true,100
java-defects4j-jsoup-52-xmldeclaration,Minimal,after,row+-+same,painted:Move,"""",51,15,true,100
java-defects4j-jsoup-52-xmldeclaration,Minimal,after,row+-+same,painted:Move,string_fragment,51,15,true,100
java-defects4j-jsoup-52-xmldeclaration,Minimal,after,row+-+same,painted:Move,"""",51,15,true,100
java-defects4j-jsoup-52-xmldeclaration,Minimal,after,row+-+same,painted:Move,),51,15,false,100
java-defects4j-jsoup-52-xmldeclaration,Minimal,after,row+-+same,painted:Move,.,57,12,false,100
java-defects4j-jsoup-52-xmldeclaration,Minimal,after,row+-+same,painted:Move,identifier,57,12,true,100
java-defects4j-jsoup-52-xmldeclaration,Minimal,after,row+-+same,painted:Move,(,57,12,true,100
java-defects4j-jsoup-52-xmldeclaration,Minimal,after,row+-+same,painted:Move,"""",57,12,true,100
java-defects4j-jsoup-52-xmldeclaration,Minimal,after,row+-+same,painted:Move,string_fragment,57,12,true,100
java-defects4j-jsoup-52-xmldeclaration,Minimal,after,row+-+same,painted:Move,"""",57,12,true,100
java-defects4j-jsoup-52-xmldeclaration,Minimal,after,row+-+same,painted:Move,),57,12,true,100
java-defects4j-jsoup-52-xmldeclaration,Full,before,row+-+same,painted:Move,.,66,15,true,100
java-defects4j-jsoup-52-xmldeclaration,Full,before,row+-+same,painted:Move,identifier,66,15,true,100
java-defects4j-jsoup-52-xmldeclaration,Full,before,row+-+same,painted:Move,(,66,15,true,100
java-defects4j-jsoup-52-xmldeclaration,Full,before,row+-+same,painted:Move,"""",66,15,true,100
java-defects4j-jsoup-52-xmldeclaration,Full,before,row+-+same,painted:Move,string_fragment,66,15,true,100
java-defects4j-jsoup-52-xmldeclaration,Full,before,row+-+same,painted:Move,"""",66,15,true,100
java-defects4j-jsoup-52-xmldeclaration,Full,before,row+-+same,painted:Move,),66,15,false,100
java-defects4j-jsoup-52-xmldeclaration,Full,before,row+-+same,painted:Move,.,69,12,false,100
java-defects4j-jsoup-52-xmldeclaration,Full,before,row+-+same,painted:Move,identifier,69,12,true,100
java-defects4j-jsoup-52-xmldeclaration,Full,before,row+-+same,painted:Move,(,69,12,true,100
java-defects4j-jsoup-52-xmldeclaration,Full,before,row+-+same,painted:Move,"""",69,12,true,100
java-defects4j-jsoup-52-xmldeclaration,Full,before,row+-+same,painted:Move,string_fragment,69,12,true,100
java-defects4j-jsoup-52-xmldeclaration,Full,before,row+-+same,painted:Move,"""",69,12,true,100
java-defects4j-jsoup-52-xmldeclaration,Full,before,row+-+same,painted:Move,),69,12,true,100
java-defects4j-jsoup-52-xmldeclaration,Full,after,row+-+same,painted:Move,.,51,15,true,100
java-defects4j-jsoup-52-xmldeclaration,Full,after,row+-+same,painted:Move,identifier,51,15,true,100
java-defects4j-jsoup-52-xmldeclaration,Full,after,row+-+same,painted:Move,(,51,15,true,100
java-defects4j-jsoup-52-xmldeclaration,Full,after,row+-+same,painted:Move,"""",51,15,true,100
java-defects4j-jsoup-52-xmldeclaration,Full,after,row+-+same,painted:Move,string_fragment,51,15,true,100
java-defects4j-jsoup-52-xmldeclaration,Full,after,row+-+same,painted:Move,"""",51,15,true,100
java-defects4j-jsoup-52-xmldeclaration,Full,after,row+-+same,painted:Move,),51,15,false,100
java-defects4j-jsoup-52-xmldeclaration,Full,after,row+-+same,painted:Move,.,57,12,false,100
java-defects4j-jsoup-52-xmldeclaration,Full,after,row+-+same,painted:Move,identifier,57,12,true,100
java-defects4j-jsoup-52-xmldeclaration,Full,after,row+-+same,painted:Move,(,57,12,true,100
java-defects4j-jsoup-52-xmldeclaration,Full,after,row+-+same,painted:Move,"""",57,12,true,100
java-defects4j-jsoup-52-xmldeclaration,Full,after,row+-+same,painted:Move,string_fragment,57,12,true,100
java-defects4j-jsoup-52-xmldeclaration,Full,after,row+-+same,painted:Move,"""",57,12,true,100
java-defects4j-jsoup-52-xmldeclaration,Full,after,row+-+same,painted:Move,),57,12,true,100
java-defects4j-jsoup-86-comment,Full,before,-+col+edited,painted:Move,(,78,0,true,8
java-defects4j-jsoup-86-comment,Full,before,-+col+edited,painted:Move,),78,0,true,8
java-defects4j-jsoup-86-comment,Full,after,-+col+edited,painted:Move,(,78,0,true,8
java-defects4j-jsoup-86-comment,Full,after,-+col+edited,painted:Move,),78,0,true,8
java-defects4j-jxpath-18-attributecontext,Full,before,row+-+same,painted:Move,return,76,12,false,572
java-defects4j-jxpath-18-attributecontext,Full,before,row+-+same,painted:Move,false,76,12,true,572
java-defects4j-jxpath-18-attributecontext,Full,before,row+-+same,painted:Move,;,76,12,false,572
java-defects4j-jxpath-18-attributecontext,Full,after,row+-+same,painted:Move,return,88,12,false,572
java-defects4j-jxpath-18-attributecontext,Full,after,row+-+same,painted:Move,false,88,12,true,572
java-defects4j-jxpath-18-attributecontext,Full,after,row+-+same,painted:Move,;,88,12,false,572
java-defects4j-lang-17-charsequencetranslator,Full,before,-+col+edited,painted:Move,identifier,83,0,true,2
java-defects4j-lang-17-charsequencetranslator,Full,before,-+col+edited,painted:Move,.,83,0,true,2
java-defects4j-lang-17-charsequencetranslator,Full,before,-+col+edited,painted:Move,identifier,83,0,true,2
java-defects4j-lang-17-charsequencetranslator,Full,before,-+col+edited,painted:Move,(,83,0,true,2
java-defects4j-lang-17-charsequencetranslator,Full,before,-+col+edited,painted:Move,),83,0,true,2
java-defects4j-lang-17-charsequencetranslator,Full,before,row+-+same,painted:Move,for,93,1,true,180
java-defects4j-lang-17-charsequencetranslator,Full,before,row+-+same,painted:Move,(,93,1,true,180
java-defects4j-lang-17-charsequencetranslator,Full,before,row+-+same,painted:Move,int,93,1,true,180
java-defects4j-lang-17-charsequencetranslator,Full,before,row+-+same,painted:Move,identifier,93,1,true,180
java-defects4j-lang-17-charsequencetranslator,Full,before,row+-+same,painted:Move,=,93,1,true,180
java-defects4j-lang-17-charsequencetranslator,Full,before,row+-+same,painted:Move,decimal_integer_literal,93,1,true,180
java-defects4j-lang-17-charsequencetranslator,Full,before,row+-+same,painted:Move,;,93,1,true,180
java-defects4j-lang-17-charsequencetranslator,Full,before,row+-+same,painted:Move,identifier,93,1,true,180
java-defects4j-lang-17-charsequencetranslator,Full,before,row+-+same,painted:Move,<,93,1,true,180
java-defects4j-lang-17-charsequencetranslator,Full,before,row+-+same,painted:Move,identifier,93,1,true,180
java-defects4j-lang-17-charsequencetranslator,Full,before,row+-+same,painted:Move,;,93,1,true,180
java-defects4j-lang-17-charsequencetranslator,Full,before,row+-+same,painted:Move,identifier,93,1,true,180
java-defects4j-lang-17-charsequencetranslator,Full,before,row+-+same,painted:Move,++,93,1,true,180
java-defects4j-lang-17-charsequencetranslator,Full,before,row+-+same,painted:Move,),93,1,true,180
java-defects4j-lang-17-charsequencetranslator,Full,before,row+-+same,painted:Move,{,93,1,false,180
java-defects4j-lang-17-charsequencetranslator,Full,before,-+-+same,painted:Move,identifier,95,0,false,468
java-defects4j-lang-17-charsequencetranslator,Full,before,-+-+same,painted:Move,+=,95,0,true,468
java-defects4j-lang-17-charsequencetranslator,Full,before,-+-+same,painted:Move,identifier,95,0,true,468
java-defects4j-lang-17-charsequencetranslator,Full,before,-+-+same,painted:Move,.,95,0,true,468
java-defects4j-lang-17-charsequencetranslator,Full,before,-+-+same,painted:Move,identifier,95,0,true,468
java-defects4j-lang-17-charsequencetranslator,Full,before,-+-+same,painted:Move,(,95,0,true,468
java-defects4j-lang-17-charsequencetranslator,Full,before,-+-+same,painted:Move,identifier,95,0,true,468
java-defects4j-lang-17-charsequencetranslator,Full,before,-+-+same,painted:Move,.,95,0,true,468
java-defects4j-lang-17-charsequencetranslator,Full,before,-+-+same,painted:Move,identifier,95,0,true,468
java-defects4j-lang-17-charsequencetranslator,Full,before,-+-+same,painted:Move,(,95,0,true,468
java-defects4j-lang-17-charsequencetranslator,Full,before,-+-+same,painted:Move,identifier,95,0,true,468
