fixture,side,visible,expected_op,actual_op,reason,reason_argument,kind,parent_kind,named_leaf
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,true,Identical,Identical,APTED,qualified_name,],index_expression,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,true,Identical,Identical,APTED,qualified_name,;,if_statement,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,true,Identical,Identical,APTED,qualified_name,identifier,if_statement,true
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,true,Identical,Identical,APTED,qualified_name,{,block,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,true,Identical,Identical,APTED,qualified_name,identifier,expression_list,true
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,true,Identical,Identical,APTED,qualified_name,+=,assignment_statement,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,true,Identical,Identical,APTED,qualified_name,identifier,selector_expression,true
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,true,Identical,Identical,APTED,qualified_name,.,selector_expression,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,true,Identical,Identical,APTED,qualified_name,field_identifier,selector_expression,true
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,true,Identical,Identical,APTED,qualified_name,(,argument_list,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,true,Identical,Identical,APTED,qualified_name,identifier,argument_list,true
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,true,Identical,Identical,APTED,qualified_name,),argument_list,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,true,Identical,Identical,APTED,qualified_name,},block,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,true,Identical,Identical,APTED,qualified_name,else,if_statement,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,true,Identical,Identical,APTED,qualified_name,{,block,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,true,Identical,Identical,APTED,qualified_name,},block,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,true,Identical,Identical,APTED,qualified_name,if,if_statement,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,true,Identical,Identical,APTED,qualified_name,identifier,expression_list,true
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,true,Identical,Identical,APTED,qualified_name,",",expression_list,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,true,Identical,Identical,APTED,qualified_name,identifier,expression_list,true
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,true,Identical,Identical,APTED,qualified_name,=,assignment_statement,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,true,Identical,Identical,APTED,qualified_name,identifier,index_expression,true
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,true,Identical,Identical,APTED,qualified_name,[,index_expression,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,true,Identical,Identical,APTED,qualified_name,"""",interpreted_string_literal,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,true,Identical,Update,APTED,qualified_name,interpreted_string_literal_content,interpreted_string_literal,true
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,true,Identical,Identical,APTED,qualified_name,"""",interpreted_string_literal,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,true,Identical,Identical,APTED,qualified_name,],index_expression,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,true,Identical,Identical,APTED,qualified_name,;,if_statement,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,true,Identical,Identical,APTED,qualified_name,identifier,if_statement,true
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,true,Identical,Identical,APTED,qualified_name,{,block,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,true,Identical,Identical,APTED,qualified_name,identifier,expression_list,true
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,true,Identical,Identical,APTED,qualified_name,+=,assignment_statement,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,true,Identical,Identical,APTED,qualified_name,identifier,selector_expression,true
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,true,Identical,Identical,APTED,qualified_name,.,selector_expression,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,true,Identical,Identical,APTED,qualified_name,field_identifier,selector_expression,true
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,true,Identical,Identical,APTED,qualified_name,(,argument_list,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,true,Identical,Delete,APTED,qualified_name,identifier,call_expression,true
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,true,Identical,Delete,APTED,qualified_name,(,argument_list,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,true,Identical,Delete,APTED,qualified_name,(,argument_list,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,true,Identical,Delete,APTED,qualified_name,identifier,argument_list,true
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,true,Identical,Delete,APTED,qualified_name,),argument_list,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,true,Identical,Delete,APTED,qualified_name,),argument_list,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,true,Identical,Identical,APTED,qualified_name,),argument_list,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,true,Identical,Identical,APTED,qualified_name,},block,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,true,Identical,Identical,APTED,qualified_name,else,if_statement,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,true,Identical,Identical,APTED,qualified_name,{,block,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,true,Identical,Identical,APTED,qualified_name,},block,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,false,Identical,Identical,APTED,qualified_name,expression_list,assignment_statement,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,false,Identical,MatchButNotIdentical,APTED,qualified_name,interpreted_string_literal,index_expression,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,false,Identical,MatchButNotIdentical,APTED,qualified_name,index_expression,expression_list,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,false,Identical,MatchButNotIdentical,APTED,qualified_name,expression_list,assignment_statement,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,false,Identical,MatchButNotIdentical,APTED,qualified_name,assignment_statement,if_statement,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,false,Identical,Identical,APTED,qualified_name,expression_list,assignment_statement,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,false,Identical,Identical,APTED,qualified_name,selector_expression,call_expression,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,false,Identical,MatchButNotIdentical,APTED,qualified_name,argument_list,call_expression,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,false,Identical,MatchButNotIdentical,APTED,qualified_name,call_expression,expression_list,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,false,Identical,MatchButNotIdentical,APTED,qualified_name,expression_list,assignment_statement,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,false,Identical,MatchButNotIdentical,APTED,qualified_name,assignment_statement,statement_list,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,false,Identical,MatchButNotIdentical,APTED,qualified_name,statement_list,block,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,false,Identical,MatchButNotIdentical,APTED,qualified_name,block,if_statement,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,false,MatchButNotIdentical,MatchButNotIdentical,APTED,qualified_name,statement_list,block,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,false,MatchButNotIdentical,MatchButNotIdentical,APTED,qualified_name,block,if_statement,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,false,Identical,Identical,APTED,qualified_name,expression_list,assignment_statement,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,false,Identical,MatchButNotIdentical,APTED,qualified_name,interpreted_string_literal,index_expression,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,false,Identical,MatchButNotIdentical,APTED,qualified_name,index_expression,expression_list,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,false,Identical,MatchButNotIdentical,APTED,qualified_name,expression_list,assignment_statement,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,false,Identical,MatchButNotIdentical,APTED,qualified_name,assignment_statement,if_statement,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,false,Identical,Identical,APTED,qualified_name,expression_list,assignment_statement,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,false,Identical,Identical,APTED,qualified_name,selector_expression,call_expression,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,false,Identical,Delete,APTED,qualified_name,argument_list,call_expression,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,false,Identical,Delete,APTED,qualified_name,call_expression,argument_list,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,false,Identical,Delete,APTED,qualified_name,argument_list,call_expression,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,false,Identical,Delete,APTED,qualified_name,call_expression,argument_list,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,false,Identical,MatchButNotIdentical,APTED,qualified_name,argument_list,call_expression,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,false,Identical,MatchButNotIdentical,APTED,qualified_name,call_expression,expression_list,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,false,Identical,MatchButNotIdentical,APTED,qualified_name,expression_list,assignment_statement,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,false,Identical,MatchButNotIdentical,APTED,qualified_name,assignment_statement,statement_list,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,false,Identical,MatchButNotIdentical,APTED,qualified_name,statement_list,block,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,false,Identical,MatchButNotIdentical,APTED,qualified_name,block,if_statement,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,false,MatchButNotIdentical,Identical,APTED,qualified_name,statement_list,block,false
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,before,false,MatchButNotIdentical,Identical,APTED,qualified_name,block,if_statement,false
html-apache-echarts-actual-structure-change,before,true,Identical,Delete,APTED,fast_fallback,text,element,true
html-apache-echarts-actual-structure-change,before,true,Identical,Delete,APTED,fast_fallback,<,start_tag,false
html-apache-echarts-actual-structure-change,before,true,Identical,Delete,APTED,fast_fallback,tag_name,start_tag,true
html-apache-echarts-actual-structure-change,before,true,Identical,Delete,APTED,fast_fallback,attribute_name,attribute,true
html-apache-echarts-actual-structure-change,before,true,Identical,Delete,APTED,fast_fallback,=,attribute,false
html-apache-echarts-actual-structure-change,before,true,Identical,Delete,APTED,fast_fallback,"""",quoted_attribute_value,false
html-apache-echarts-actual-structure-change,before,true,Update,Delete,APTED,fast_fallback,attribute_value,quoted_attribute_value,true
html-apache-echarts-actual-structure-change,before,true,Identical,Delete,APTED,fast_fallback,"""",quoted_attribute_value,false
html-apache-echarts-actual-structure-change,before,true,Identical,Delete,APTED,fast_fallback,>,start_tag,false
html-apache-echarts-actual-structure-change,before,false,MatchButNotIdentical,Delete,APTED,fast_fallback,element,element,false
html-apache-echarts-actual-structure-change,before,false,MatchButNotIdentical,Delete,APTED,fast_fallback,start_tag,element,false
html-apache-echarts-actual-structure-change,before,false,MatchButNotIdentical,Delete,APTED,fast_fallback,attribute,start_tag,false
html-apache-echarts-actual-structure-change,before,false,MatchButNotIdentical,Delete,APTED,fast_fallback,quoted_attribute_value,attribute,false
html-berndporr-iir1-a-lot-of-new-functionality,before,true,Identical,Delete,APTED,fast_fallback,<,start_tag,false
html-berndporr-iir1-a-lot-of-new-functionality,before,true,Identical,Delete,APTED,fast_fallback,tag_name,start_tag,true
html-berndporr-iir1-a-lot-of-new-functionality,before,true,Identical,Delete,APTED,fast_fallback,attribute_name,attribute,true
html-berndporr-iir1-a-lot-of-new-functionality,before,true,Identical,Delete,APTED,fast_fallback,=,attribute,false
html-berndporr-iir1-a-lot-of-new-functionality,before,true,Identical,Delete,APTED,fast_fallback,"""",quoted_attribute_value,false
html-berndporr-iir1-a-lot-of-new-functionality,before,true,Identical,Delete,APTED,fast_fallback,attribute_value,quoted_attribute_value,true
html-berndporr-iir1-a-lot-of-new-functionality,before,true,Identical,Delete,APTED,fast_fallback,"""",quoted_attribute_value,false
html-berndporr-iir1-a-lot-of-new-functionality,before,true,Identical,Delete,APTED,fast_fallback,>,start_tag,false
html-berndporr-iir1-a-lot-of-new-functionality,after,true,InsertWithChildren,Identical,StructurallyIdenticalAncestor,,>,start_tag,false
html-berndporr-iir1-a-lot-of-new-functionality,after,true,InsertWithChildren,Identical,StructurallyIdenticalAncestor,,"""",quoted_attribute_value,false
html-berndporr-iir1-a-lot-of-new-functionality,after,true,InsertWithChildren,Update,StructurallyIdenticalAncestor,,attribute_value,quoted_attribute_value,true
html-berndporr-iir1-a-lot-of-new-functionality,after,true,InsertWithChildren,Identical,StructurallyIdenticalAncestor,,"""",quoted_attribute_value,false
html-berndporr-iir1-a-lot-of-new-functionality,after,true,InsertWithChildren,Identical,StructurallyIdenticalAncestor,,=,attribute,false
html-berndporr-iir1-a-lot-of-new-functionality,after,true,InsertWithChildren,Identical,StructurallyIdenticalAncestor,,attribute_name,attribute,true
html-berndporr-iir1-a-lot-of-new-functionality,after,true,InsertWithChildren,Update,StructurallyIdenticalAncestor,,tag_name,start_tag,true
html-berndporr-iir1-a-lot-of-new-functionality,after,true,InsertWithChildren,Identical,StructurallyIdenticalAncestor,,<,start_tag,false
