name,category,language,before_loc,after_loc,before_bytes,after_bytes,before_nodes,after_nodes,has_mapping,op_identical,op_update,op_match_but_not_identical,op_delete,op_delete_with_children,op_insert,op_insert_with_children,node_op_identical,node_op_update,node_op_match_but_not_identical,node_op_delete,node_op_delete_with_children,node_op_insert,node_op_insert_with_children,implicit_identical_nodes,paired_entries,depth_delta_0,depth_delta_1,depth_delta_2,depth_delta_3plus,reorder_signals,group_count,group_with_children,group_all_to_all,current_mismatches
csharp-radarr-radarr-add-to-end-of-regex,stratified,CSharp,740,740,34255,34267,6669,6669,true,6657,1,11,0,0,0,0,13314,2,22,0,0,0,0,0,6669,6669,0,0,0,0,0,0,0,0
csharp-radarr-radarr-remove-import-and-func,stratified,CSharp,19,13,721,407,183,108,true,103,0,5,0,2,0,0,206,0,10,0,75,0,0,0,108,108,0,0,0,0,0,0,0,0
csharp-sonarr-add-if-block,small,CSharp,306,311,11246,11354,2493,2512,true,2486,0,7,0,0,0,1,4972,0,14,0,0,0,19,0,2493,2493,0,0,0,0,0,0,0,0
csharp-sonarr-add-true-to-function-call,small,CSharp,105,105,4086,4092,1075,1079,true,1063,0,12,0,0,1,1,2126,0,24,0,0,1,3,0,1075,1075,0,0,0,0,0,0,0,0
csharp-sonarr-change-type,small,CSharp,46,46,1194,1210,299,299,true,286,2,11,0,0,0,0,572,4,22,0,0,0,0,0,299,299,0,0,0,0,0,0,0,0
csharp-sonarr-sonarr-add-attribute,stratified,CSharp,8,9,137,158,34,39,true,30,0,4,0,0,5,0,60,0,8,0,0,5,0,0,34,34,0,0,0,0,0,0,0,0
csharp-sonarr-sonarr-add-attribute-2,stratified,CSharp,8,9,138,159,34,39,true,30,0,4,0,0,0,1,60,0,8,0,0,0,5,0,34,34,0,0,0,0,0,0,0,0
csharp-sonarr-sonarr-add-func,stratified,CSharp,20,21,690,745,204,218,true,199,0,5,0,0,0,1,398,0,10,0,0,0,14,0,204,204,0,0,0,0,0,0,0,0
csharp-sonarr-sonarr-add-import-and-annotation,stratified,CSharp,10,13,167,237,40,57,true,34,0,6,0,0,0,2,68,0,12,0,0,0,17,0,40,40,0,0,0,0,0,0,0,0
csharp-sonarr-sonarr-add-list-item,stratified,CSharp,13,14,263,291,41,44,true,36,0,5,0,0,2,1,72,0,10,0,0,2,1,0,41,41,0,0,0,0,0,0,0,0
csharp-sonarr-sonarr-add-two-attributes,stratified,CSharp,1062,1064,42313,42377,9915,9953,true,9909,0,6,0,0,0,2,19818,0,12,0,0,0,38,0,9915,9915,0,0,0,0,0,0,0,0
csharp-sonarr-sonarr-add-two-items-to-list,stratified,CSharp,94,96,8426,8680,2653,2721,true,2647,0,6,0,0,0,2,5294,0,12,0,0,0,68,0,2653,2653,0,0,0,0,0,0,0,0
csharp-sonarr-sonarr-delete-func,stratified,CSharp,28,22,681,494,135,97,true,92,0,5,0,2,0,0,184,0,10,0,38,0,0,0,97,97,0,0,0,0,0,0,0,0
csharp-sonarr-sonarr-fix-comment-typo,stratified,CSharp,287,287,12001,11998,2254,2254,true,2239,1,14,0,0,0,0,4478,2,28,0,0,0,0,0,2254,2254,0,0,0,0,0,0,0,0
csharp-sonarr-sonarr-update-regex,stratified,CSharp,1287,1287,71164,71194,9924,9924,true,9912,1,11,0,0,0,0,19824,2,22,0,0,0,0,0,9924,9924,0,0,0,0,0,0,0,0
csharp-sonarr-sonarr-use-a-different-class,stratified,CSharp,25,25,942,1036,197,203,true,176,4,17,0,0,1,1,352,8,34,0,0,1,5,0,197,197,0,0,0,0,0,0,0,0
csharp-valvesoftware-openvr-add-many-constants-and-fields,full,CSharp,8299,8333,345003,346593,73036,73298,true,73008,0,28,0,0,8,48,146016,0,56,0,0,8,254,0,73036,73036,0,0,0,0,0,0,0,106
csharp-waf-csharprepl-update-string-URL,full,CSharp,262,262,9730,9731,2305,2305,true,2294,1,10,0,0,0,0,4588,2,20,0,0,0,0,0,2305,2305,0,0,0,0,0,0,0,0
css-add-property,small,CSS,29,30,494,515,126,131,true,123,0,3,0,0,5,0,246,0,6,0,0,5,0,0,126,126,0,0,0,0,0,0,0,0
css-facebook-react-add-two-selectors,stratified,CSS,57,59,1229,1349,328,350,true,325,0,3,0,0,1,3,650,0,6,0,0,1,21,0,328,328,0,0,0,0,0,0,0,0
css-fortawesome-font-awesome-update-version-comment-2,full,CSS,27,27,1690,1690,364,364,true,362,1,1,0,0,0,0,724,2,2,0,0,0,0,0,364,364,0,0,0,0,0,0,0,0
css-fortawesome-font-awesome-update-version-comment-3,full,CSS,6,6,21210,21210,10400,10400,true,10398,1,1,0,0,0,0,20796,2,2,0,0,0,0,0,10400,10400,0,0,0,0,0,0,0,0
css-fortawesome-font-awesome-upgrade-version-comment,full,CSS,51,51,1408,1408,447,447,true,445,1,1,0,0,0,0,890,2,2,0,0,0,0,0,447,447,0,0,0,0,0,0,0,0
css-gorhill-ublock-add-one-attribute,stratified,CSS,119,120,2627,2667,720,730,true,717,0,3,0,0,0,1,1434,0,6,0,0,0,10,0,720,720,0,0,0,0,0,0,0,0
css-heroic-games-launcher-heroicgameslauncher-add-6-lines,full,CSS,55,61,930,1054,264,295,true,259,0,5,0,0,0,6,518,0,10,0,0,0,31,0,264,264,0,0,0,0,0,0,0,0
css-horst3180-vertex-theme-add-spaces-to-change-class-selector-into-descendant-selectors,full,CSS,5129,5130,300061,300071,102569,102577,true,102550,0,19,0,0,8,0,205100,0,38,0,0,8,0,0,102569,102537,32,0,0,0,0,0,0,16
css-horst3180-vertex-theme-remove-single-rule,full,CSS,5019,5016,271759,271648,91448,91408,true,91407,0,1,0,1,0,0,182814,0,2,0,40,0,0,0,91408,91408,0,0,0,0,0,0,0,0
css-lassekongo83-zuki-themes-fails-to-parse,full,CSS,136,136,3222,3239,858,862,true,848,1,8,1,0,5,0,1696,2,16,1,0,5,0,0,857,857,0,0,0,0,0,0,0,0
css-madmaxms-theme-obsidian-2-add-gnome-44-and-a-few-changes,full,CSS,5043,5180,121175,125173,34513,35721,true,34500,0,13,0,0,2,38,69000,0,26,0,0,2,1206,0,34513,34513,0,0,0,0,0,0,0,125
css-mastodon-mastodon-add-two-lines,stratified,CSS,319,321,5930,6000,1470,1482,true,1467,0,3,0,0,0,2,2934,0,6,0,0,0,12,0,1470,1470,0,0,0,0,0,0,0,0
css-microsoft-vscode-remove-one-line,stratified,CSS,95,94,2824,2738,684,665,true,662,0,3,0,1,0,0,1324,0,6,0,19,0,0,0,665,665,0,0,0,0,0,0,0,0
css-mozilla-firefox-firefox-actual-style-changes,small,CSS,423,425,11304,10903,2591,2494,true,2347,5,64,137,3,57,2,4697,10,128,137,37,57,19,3,2416,2415,0,1,0,0,1,0,0,5
css-nextcloud-server-update-import,stratified,CSS,13,13,623,626,86,86,true,82,1,3,0,0,0,0,164,2,6,0,0,0,0,0,86,86,0,0,0,0,0,0,0,0
css-playwright-add-class-selector,small,CSS,100,100,1974,2000,400,405,true,397,0,3,0,0,5,0,794,0,6,0,0,5,0,0,400,400,0,0,0,0,0,0,0,0
css-shadcn-ui-ui-add-two-bytes,stratified,CSS,347,347,9558,9560,2639,2639,true,2632,1,6,0,0,0,0,5264,2,12,0,0,0,0,0,2639,2639,0,0,0,0,0,0,0,0
css-shadcn-ui-ui-completely-broken-treesitter-parsing,small,CSS,1365,1365,55049,55086,16334,16348,true,16329,1,1,3,0,17,0,32658,2,2,3,0,17,0,0,16331,16331,0,0,0,14,0,0,0,74
css-source-foundry-hack-change-font-string,full,CSS,34,34,1090,1089,259,259,true,251,1,7,0,0,0,0,502,2,14,0,0,0,0,0,259,259,0,0,0,0,0,0,0,0
css-twbs-bootstrap-parse-errors,stratified,CSS,64,64,1305,1314,343,347,true,331,0,6,0,0,0,0,678,0,12,0,0,0,0,16,337,315,6,11,5,0,0,0,0,8
css-wordpress-add-comment,small,CSS,151,155,2764,2940,346,347,true,345,0,1,0,0,1,0,690,0,2,0,0,1,0,0,346,346,0,0,0,0,0,0,0,0
css-wordpress-format-comment-and-fix,small,CSS,1,97,176,1789,77,115,true,65,0,10,2,0,16,24,130,0,20,2,0,16,24,0,75,75,0,0,0,0,0,0,0,0
css-wordpress-reformat,small,CSS,1,19,339,389,94,98,true,81,0,13,0,0,4,0,162,0,26,0,0,4,0,0,94,94,0,0,0,3,0,0,0,30
css-wordpress-smalll-change,small,CSS,355,354,5887,5877,1693,1693,true,1684,0,4,0,1,2,1,3368,0,8,0,5,2,3,0,1688,1684,4,0,0,0,0,0,0,0
css-wordpress-wordpress-autogenerated-file,small,CSS,2,2,23516,23505,8440,8430,true,8414,0,6,4,3,0,2,16828,0,12,4,16,0,10,0,8420,8420,0,0,0,0,0,0,0,0
css-wordpress-wordpress-change-comment,stratified,CSS,1103,1103,20517,20526,5825,5825,true,5823,1,1,0,0,0,0,11646,2,2,0,0,0,0,0,5825,5825,0,0,0,0,0,0,0,0
css-wordpress-wordpress-change-simple-values-to-vars,small,CSS,356,356,5935,6002,1702,1716,true,1696,0,6,0,0,14,0,3392,0,12,0,0,14,0,0,1702,1698,0,4,0,0,0,0,0,0
css-wordpress-wordpress-go-to-one-line,stratified,CSS,4,1,64,56,25,24,true,20,0,4,1,0,0,0,40,0,8,1,0,0,0,0,24,24,0,0,0,0,0,0,0,0
css-wordpress-wordpress-one-line-to-multiline,stratified,CSS,1,15,196,272,69,74,true,56,0,13,0,0,4,1,112,0,26,0,0,4,1,0,69,69,0,0,0,0,0,0,0,0
css-wordpress-wordpress-re-format-in-one-line,stratified,CSS,6,1,130,116,44,43,true,39,0,4,1,0,0,0,78,0,8,1,0,0,0,0,43,43,0,0,0,0,0,0,0,0
css-wordpress-wordpress-reformat-and-fix-lint-errors,stratified,CSS,1,6,124,140,38,42,true,27,0,11,0,0,4,0,54,0,22,0,0,4,0,0,38,38,0,0,0,0,0,0,0,0
css-wordpress-wordpress-remove-one-line,stratified,CSS,122,121,2471,2456,694,689,true,686,0,3,0,1,0,0,1372,0,6,0,5,0,0,0,689,689,0,0,0,0,0,0,0,0
css-wordpress-wordpress-remove-one-rule,stratified,CSS,1,1,568,503,203,179,true,178,0,1,0,1,0,0,356,0,2,0,24,0,0,0,179,179,0,0,0,0,0,0,0,0
css-wordpress-wordpress-remove-webkit-prefix,stratified,CSS,1,1,2073,2065,740,740,true,735,1,4,0,0,0,0,1470,2,8,0,0,0,0,0,740,740,0,0,0,0,0,0,0,0
css-wordpress-wordpress-rename-attribute,stratified,CSS,20,20,357,354,98,98,true,93,1,4,0,0,0,0,186,2,8,0,0,0,0,0,98,98,0,0,0,0,0,0,0,0
go-caddy-rename-type,small,Go,77,77,1858,1858,507,507,true,421,17,69,0,0,0,0,842,34,138,0,0,0,0,0,507,507,0,0,0,0,0,0,0,0
go-caddyserver-caddy-multiple-solutions-interesting-case,stratified,Go,1615,1615,55154,55147,13939,13934,true,13915,0,14,8,0,3,0,27834,0,28,8,0,3,0,4,13929,13922,7,0,0,0,0,0,0,3
go-cloudflare-cfssl-change-zero-value-to-is-zero,full,Go,257,257,9226,9218,1371,1365,true,1353,0,8,10,0,4,0,2706,0,16,10,0,4,0,0,1361,1359,1,1,0,0,0,0,0,5
go-containers-storage-add-two-constants,full,Go,866,868,36093,36177,7462,7472,true,7460,0,2,0,0,0,2,14920,0,4,0,0,0,10,0,7462,7462,0,0,0,0,0,0,0,0
go-cri-o-cri-o-change-importa,full,Go,118,118,2227,2218,560,560,true,552,0,3,0,1,0,1,1104,0,6,0,5,0,5,0,555,555,0,0,0,0,0,0,0,10
go-darylhjd-mangadesk-remove-a-function-uptade-comments,full,Go,614,609,16482,16358,2430,2400,true,2397,2,1,0,1,0,0,4794,4,2,0,30,0,0,0,2400,2400,0,0,0,0,0,0,0,0
go-dweymouth-supersonic-remove-two-lines,full,Go,169,167,4654,4579,1546,1528,true,1520,0,8,0,2,0,0,3040,0,16,0,18,0,0,0,1528,1528,0,0,0,0,0,0,0,0
go-fatedier-frp-build-comment-insert-only,stratified,Go,21,21,529,534,161,161,true,159,1,1,0,0,0,0,318,2,2,0,0,0,0,0,161,161,0,0,0,0,0,0,0,0
go-gin-add-function,small,Go,32,34,739,854,312,326,true,308,0,4,0,0,2,1,616,0,8,0,0,2,12,0,312,312,0,0,0,0,0,0,0,0
go-gin-change-import,small,Go,45,45,1193,1183,425,424,true,420,0,4,1,0,0,0,840,0,8,1,0,0,0,0,424,424,0,0,0,0,0,0,0,0
go-gin-constant-change,small,Go,101,101,2738,2737,678,678,true,666,1,11,0,0,0,0,1332,2,22,0,0,0,0,0,678,678,0,0,0,0,0,0,0,0
go-gin-gonic-gin-one-space-removed-in-a-comment,stratified,Go,10,10,234,233,18,18,true,16,1,1,0,0,0,0,32,2,2,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0
go-gin-gonic-gin-replace-replaced-with-replaceall,stratified,Go,253,253,5373,5371,2486,2478,true,2463,2,13,8,0,0,0,4926,4,26,8,0,0,0,0,2478,2478,0,0,0,0,0,0,0,0
go-gin-gonic-gin-update-version-string,stratified,Go,8,8,249,249,18,18,true,12,1,5,0,0,0,0,24,2,10,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0
go-gin-gonic-gin-update-version-string-,stratified,Go,8,8,249,249,18,18,true,12,1,5,0,0,0,0,24,2,10,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0
go-gin-gonic-gin-update-version-string-2,stratified,Go,8,8,253,249,18,18,true,12,1,5,0,0,0,0,24,2,10,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0
go-gin-gonic-gin-update-version-string-3,stratified,Go,8,8,249,249,18,18,true,12,1,5,0,0,0,0,24,2,10,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0
go-gin-gonic-gin-update-version-string-4,stratified,Go,8,8,249,249,18,18,true,12,1,5,0,0,0,0,24,2,10,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0
go-gin-gonic-gin-update-version-string-5,stratified,Go,8,8,249,249,18,18,true,12,1,5,0,0,0,0,24,2,10,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0
go-gin-gonic-gin-update-version-string-6,stratified,Go,8,8,248,248,18,18,true,12,1,5,0,0,0,0,24,2,10,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0
go-gin-gonic-gin-whitespace-in-comment,stratified,Go,31,31,728,727,234,234,true,232,1,1,0,0,0,0,464,2,2,0,0,0,0,0,234,234,0,0,0,0,0,0,0,0
go-gohugoio-hugo-add-and-upadate-list-items,stratified,Go,23,23,810,814,59,60,true,47,1,11,0,0,0,1,94,2,22,0,0,0,1,0,59,59,0,0,0,0,0,0,0,0
go-gohugoio-hugo-update-and-add-list-items,stratified,Go,25,25,868,872,69,70,true,57,1,11,0,0,0,1,114,2,22,0,0,0,1,0,69,69,0,0,0,0,0,0,0,0
go-gohugoio-hugo-update-and-add-some-values,stratified,Go,25,25,868,872,69,70,true,54,2,13,0,0,0,1,108,4,26,0,0,0,1,0,69,69,0,0,0,0,0,0,0,0
go-gohugoio-hugo-version,stratified,Go,23,23,814,810,60,59,true,50,0,9,1,0,0,0,100,0,18,1,0,0,0,0,59,59,0,0,0,0,0,0,0,0
go-golang-go-add-one-line,stratified,Go,47,48,1391,1410,215,223,true,213,0,2,0,0,0,1,426,0,4,0,0,0,8,0,215,215,0,0,0,0,0,0,0,0
go-golang-go-update-copyright-year,stratified,Go,8,8,285,285,9,9,true,7,1,1,0,0,0,0,14,2,2,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0
go-grafana-grafana-real-small-change-with-a-move,stratified,Go,28,29,1000,1021,252,259,true,241,1,10,0,0,1,1,482,2,20,0,0,1,6,0,252,252,0,0,0,1,0,0,0,0
go-henri-gasc-cliphist-auto-generated-file,full,Go,1860,1871,45401,45775,16689,16817,true,16600,0,1,1,1,2,2,33200,0,2,1,87,2,214,0,16601,16601,0,0,0,0,0,0,0,164
go-jesseduffield-lazygit-add-a-func,stratified,Go,12,13,278,301,36,43,true,35,0,1,0,0,0,1,70,0,2,0,0,0,7,0,36,36,0,0,0,0,0,0,0,0
go-jesseduffield-lazygit-add-function,full,Go,11,12,299,335,53,68,true,52,0,1,0,0,0,1,104,0,2,0,0,0,15,0,53,53,0,0,0,0,0,0,0,0
go-jesseduffield-lazygit-add-two-lines,stratified,Go,75,77,1524,1601,655,675,true,648,0,7,0,0,2,2,1296,0,14,0,0,2,18,0,655,655,0,0,0,0,0,0,0,0
go-junegunn-fzf-real-small-change,stratified,Go,14,21,164,269,53,95,true,46,0,7,0,0,13,1,92,0,14,0,0,13,29,0,53,42,5,6,0,0,0,0,0,0
go-kubernetes-kubernetes-add-unit-test-cases,small,Go,217,379,7378,12185,2516,4216,true,2510,0,6,0,0,0,16,5020,0,12,0,0,0,1700,0,2516,2516,0,0,0,0,0,0,0,0
go-lazygit-add-to-if-condition,small,Go,421,421,12005,12042,3232,3244,true,3227,0,5,0,0,12,0,6454,0,10,0,0,12,0,0,3232,3231,1,0,0,0,0,0,0,0
go-lazygit-switch-to-strings,small,Go,27,29,703,740,233,249,true,211,0,14,8,0,19,1,422,0,28,8,0,19,5,0,225,221,4,0,0,0,0,0,0,17
go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,full,Go,291,287,7513,7377,2916,2880,true,2866,1,13,0,1,0,0,5732,2,26,0,36,0,0,0,2880,2785,0,0,95,0,0,0,0,91
go-ollama-ollama-add-go-build-comment,stratified,Go,5,7,160,178,13,14,true,12,0,1,0,0,1,0,24,0,2,0,0,1,0,0,13,13,0,0,0,0,0,0,0,0
go-ollama-ollama-remove-go-build-comment,stratified,Go,6,4,210,191,8,7,true,5,1,1,1,0,0,0,10,2,2,1,0,0,0,0,7,7,0,0,0,0,0,0,0,0
go-ollama-ollama-surround-block-with-if-and-function-call,small,Go,649,654,14519,14743,5533,5600,true,5529,0,4,0,0,7,1,11058,0,8,0,0,7,60,0,5533,5405,0,0,128,0,0,0,0,0
go-prometheus-node_exporter-remove-one-comment,full,Go,328,327,9282,9260,2707,2706,true,2705,0,1,1,0,0,0,5410,0,2,1,0,0,0,0,2706,2706,0,0,0,0,0,0,0,0
go-prometheus-prometheus-remove-copyright-year,stratified,Go,21,21,1008,1003,31,31,true,29,1,1,0,0,0,0,58,2,2,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0
go-prometheus-single-comment-change,small,Go,38,38,1173,1168,213,213,true,211,1,1,0,0,0,0,422,2,2,0,0,0,0,0,213,213,0,0,0,0,0,0,0,0
go-stackexchange-blackbox-add-comment,full,Go,9,10,202,221,25,26,true,24,0,1,0,0,1,0,48,0,2,0,0,1,0,0,25,25,0,0,0,0,0,0,0,0
go-user-slices-library,small,Go,802,793,28353,28165,5814,5774,true,5743,3,14,1,1,14,0,11486,6,28,1,53,14,0,0,5760,5757,3,0,0,0,0,0,0,0
html-abs-lang-abs-version-update-in-string,full,HTML,58,58,15318,15321,5506,5506,true,5359,29,118,0,0,0,0,10718,58,236,0,0,0,0,0,5506,5506,0,0,0,0,0,0,0,0
html-apache-echarts-actual-structure-change,small,HTML,347,377,19997,21776,3708,3989,true,3593,2,20,0,3,0,6,7186,4,40,0,93,0,374,0,3615,3615,0,0,0,0,0,0,0,13
html-apache-echarts-delete-one-script-tag,stratified,HTML,420,419,17537,17486,204,187,true,184,0,3,0,1,0,0,368,0,6,0,17,0,0,0,187,187,0,0,0,0,0,0,0,0
html-axios-axios-add-script-element,stratified,HTML,20,21,482,516,89,106,true,86,0,3,0,0,0,1,172,0,6,0,0,0,17,0,89,89,0,0,0,0,0,0,0,0
html-berndporr-iir1-a-lot-of-new-functionality,full,HTML,268,254,15387,12811,4629,4171,true,3779,22,98,5,26,8,23,7558,44,196,5,725,8,264,0,3899,3899,0,0,0,2,0,0,0,734
html-caddyserver-caddy-add-one-element,stratified,HTML,1143,1144,50653,50699,9102,9121,true,9099,0,3,0,0,1,1,18198,0,6,0,0,1,18,0,9102,9102,0,0,0,0,0,0,0,0
html-chennes-med-extreme-test,full,HTML,192,192,25382,25376,10342,10342,true,10145,44,153,0,0,0,0,20290,88,306,0,0,0,0,0,10342,10342,0,0,0,0,0,0,0,458
html-chennes-med-only-text-value-change,full,HTML,98,98,3931,3929,1376,1376,true,1331,8,37,0,0,0,0,2662,16,74,0,0,0,0,0,1376,1376,0,0,0,0,0,0,0,0
html-chennes-med-only-text-value-change-2,full,HTML,53,53,2555,2549,858,858,true,816,6,36,0,0,0,0,1632,12,72,0,0,0,0,0,858,858,0,0,0,0,0,0,0,0
html-fatedier-add-attribute,small,HTML,16,16,291,304,122,129,true,108,2,12,0,0,0,1,216,4,24,0,0,0,7,0,122,122,0,0,0,0,0,0,0,0
html-fatedier-frp-update-hashes,stratified,HTML,1,1,416,416,159,159,true,141,3,15,0,0,0,0,282,6,30,0,0,0,0,0,159,159,0,0,0,0,0,0,0,0
html-fatedier-frp-update-hashes-2,stratified,HTML,1,1,340,340,135,135,true,122,2,11,0,0,0,0,244,4,22,0,0,0,0,0,135,135,0,0,0,0,0,0,0,0
html-fatedier-frp-update-hashes-3,stratified,HTML,1,1,345,345,135,135,true,122,2,11,0,0,0,0,244,4,22,0,0,0,0,0,135,135,0,0,0,0,0,0,0,0
html-fatedier-frp-update-hashes-4,stratified,HTML,1,1,340,340,135,135,true,122,2,11,0,0,0,0,244,4,22,0,0,0,0,0,135,135,0,0,0,0,0,0,0,0
html-fatedier-frp-version,stratified,HTML,16,16,304,304,129,129,true,121,1,7,0,0,0,0,242,2,14,0,0,0,0,0,129,129,0,0,0,0,0,0,0,0
html-firefox-update-src,small,HTML,19,19,892,896,253,253,true,247,1,5,0,0,0,0,494,2,10,0,0,0,0,0,253,253,0,0,0,0,0,0,0,0
html-gohugoio-hugo-change-template-variable-path,stratified,HTML,44,44,2093,2088,168,168,true,166,1,1,0,0,0,0,332,2,2,0,0,0,0,0,168,168,0,0,0,0,0,0,0,0
html-gohugoio-hugo-enclose-table-with-div-and-add-thead-tbody,small,HTML,39,47,952,1252,92,119,true,72,5,8,0,1,23,1,144,10,16,0,7,23,11,0,85,2,9,74,0,0,0,0,0,4
html-gohugoio-hugo-template-not-pure-html,stratified,HTML,7,9,174,207,29,39,true,27,0,1,0,0,9,0,57,0,2,0,0,9,0,3,28,2,26,0,0,0,0,0,0,0
html-gohugoio-hugo-template-not-pure-html-2,stratified,HTML,1,2,24,182,2,2,true,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
html-gohugoio-hugo-update-href-template,stratified,HTML,24,24,665,680,196,196,true,186,1,9,0,0,0,0,372,2,18,0,0,0,0,0,196,196,0,0,0,0,0,0,0,0
html-gorhill-add-tag,small,HTML,27,28,851,901,291,310,true,288,0,3,0,0,0,1,576,0,6,0,0,0,19,0,291,291,0,0,0,0,0,0,0,0
html-gorhill-ublock-add-one-meta-element,stratified,HTML,98,99,10363,10413,3703,3722,true,3700,0,3,0,0,0,1,7400,0,6,0,0,0,19,0,3703,3703,0,0,0,0,0,0,0,0
html-hugo-tag-to-selfclosing-tag,small,HTML,9,9,317,315,92,92,true,86,0,6,0,0,0,0,172,0,12,0,0,0,0,0,92,92,0,0,0,0,0,0,0,1
html-ladybird-delete-attribute,small,HTML,14,13,370,297,62,43,true,42,0,1,1,1,0,0,84,0,2,1,18,0,0,0,43,43,0,0,0,0,0,0,0,0
html-ladybirdbrowser-ladybird-remove-meta-attribute,stratified,HTML,13,12,440,370,85,66,true,65,0,1,0,1,0,0,130,0,2,0,19,0,0,0,66,66,0,0,0,0,0,0,0,0
html-ladybirdbrowser-ladybird-remove-one-line,stratified,HTML,82,81,4212,4143,770,751,true,748,0,3,0,1,0,0,1496,0,6,0,19,0,0,0,751,751,0,0,0,0,0,0,0,0
html-ladybirdbrowser-ladybird-update-pixel-value,stratified,HTML,23,23,577,577,219,219,true,213,1,5,0,0,0,0,426,2,10,0,0,0,0,0,219,219,0,0,0,0,0,0,0,0
html-ladybirdbrowser-ladybird-update-two-pixel-numbers,stratified,HTML,22,22,959,960,299,299,true,293,1,5,0,0,0,0,586,2,10,0,0,0,0,0,299,299,0,0,0,0,0,0,0,0
html-mermaid-update-link,small,HTML,102,102,3102,3081,202,202,true,197,1,4,0,0,0,0,394,2,8,0,0,0,0,0,202,202,0,0,0,0,0,0,0,0
html-milkytracker-milkytracker-text-update,full,HTML,3757,3757,115742,115740,40500,40500,true,40495,1,4,0,0,0,0,80990,2,8,0,0,0,0,0,40500,40500,0,0,0,0,0,0,0,0
html-mozilla-firefox-firefox-href-path,stratified,HTML,13,13,530,534,102,102,true,95,1,6,0,0,0,0,190,2,12,0,0,0,0,0,102,102,0,0,0,0,0,0,0,0
html-mozilla-firefox-firefox-interesting-case,stratified,HTML,14,14,478,486,52,52,true,48,1,3,0,0,0,0,96,2,6,0,0,0,0,0,52,52,0,0,0,0,0,0,0,0
html-mozilla-firefox-firefox-path,stratified,HTML,26,26,996,1000,143,143,true,135,1,7,0,0,0,0,270,2,14,0,0,0,0,0,143,143,0,0,0,0,0,0,0,0
html-mozilla-firefox-firefox-remove-li-around-button,small,HTML,1206,1190,65633,65065,13444,13372,true,13354,0,18,12,15,0,0,26708,0,36,12,60,0,0,0,13372,12912,460,0,0,0,0,0,0,2
html-mozilla-firefox-firefox-test-span,stratified,HTML,17,21,322,417,54,65,true,47,1,5,0,0,9,0,98,2,10,0,0,9,0,4,53,53,0,0,0,0,1,0,1,2
html-mozilla-pdf-add-closing-tags,stratified,HTML,4,4,239,243,64,64,true,57,0,5,2,0,2,0,114,0,10,2,0,2,0,0,62,62,0,0,0,0,0,0,0,0
html-oauth-xx-oauth-ruby-version-and-timestamp-update,full,HTML,399,399,16067,16067,5268,5268,true,5261,2,5,0,0,0,0,10522,4,10,0,0,0,0,0,5268,5268,0,0,0,0,0,0,0,0
html-pandas-dev-pandas-release-banner-update,stratified,HTML,1,1,179,132,19,19,true,12,2,5,0,0,0,0,24,4,10,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0
html-prettier-prettier-not-pure-html-includes-yaml-as-well,stratified,HTML,8,8,73,108,29,29,true,27,1,1,0,0,0,0,54,2,2,0,0,0,0,0,29,29,0,0,0,0,0,0,0,0
html-tcltk-thread-one-multiline-value-changed,full,HTML,312,312,15629,15630,4477,4477,true,4470,1,6,0,0,0,0,8940,2,12,0,0,0,0,0,4477,4477,0,0,0,0,0,0,0,0
html-twbs-bootstrap-add-the-same-attribute-in-many-places,small,HTML,357,357,20576,20861,5185,5290,true,5121,0,64,0,0,0,15,10242,0,128,0,0,0,105,0,5185,5185,0,0,0,0,0,0,0,0
html-twbs-bootstrap-not-html-template-extract-two-vars,stratified,HTML,5,7,321,338,57,58,true,42,1,11,0,0,2,0,89,2,22,0,0,2,0,5,54,54,0,0,0,0,0,0,0,2
html-twbs-bootstrap-remove-one-line-in-yaml-metadata-preamble,stratified,HTML,34,33,1261,1243,314,314,true,312,1,1,0,0,0,0,624,2,2,0,0,0,0,0,314,314,0,0,0,0,0,0,0,0
html-xiaoyeli-superlu-change-a-bunch-of-values-and-add-one-element,full,HTML,340,341,21602,21662,5387,5419,true,5274,20,93,0,0,0,1,10548,40,186,0,0,0,32,0,5387,5387,0,0,0,0,0,0,0,0
java-add-exception-handling,handmade,Java,15,20,456,638,145,186,true,138,0,6,0,0,40,0,279,0,12,0,0,40,0,3,144,53,0,91,0,0,1,0,0,6
java-add-interface,handmade,Java,13,18,262,340,81,104,true,76,0,5,0,0,23,0,152,0,10,0,0,23,0,0,81,81,0,0,0,0,0,0,0,0
java-add-logging,handmade,Java,11,14,292,458,104,164,true,97,0,7,0,0,60,0,194,0,14,0,0,60,0,0,104,104,0,0,0,0,0,0,0,0
