language,size_bucket,repository,commit,path,bytes_before,bytes_after,ast_nodes_before,ast_nodes_after,status,elapsed_ms,peak_memory_bytes,total_allocated_bytes,mapping_operations,exit_status
Kotlin,,junit-pioneer-junit-pioneer,a9735129b3f6e1e790882d8c93e273340e32cc8d,build.gradle.kts,0,0,0,0,failed_to_read,,,,,
Kotlin,,junit-pioneer-junit-pioneer,62693ffc79bd4d4e6ff8fbb5d14acc6bcae1e78d,build.gradle.kts,0,0,0,0,failed_to_read,,,,,
Kotlin,,junit-pioneer-junit-pioneer,125159303a7165411f24e378273969de0c415754,build.gradle.kts,0,0,0,0,failed_to_read,,,,,
Kotlin,,junit-pioneer-junit-pioneer,e34188e8bdf543f42fa1aedaf2636be5d6a6e24a,build.gradle.kts,0,0,0,0,failed_to_read,,,,,
ShellScript,,keis-git-fixup,0e79bca34252394b244bb1f9bb0d69968a7b2fe6,completion.zsh,0,0,0,0,failed_to_read,,,,,
C,,koron-cmigemo,a1685814bd9d2a65ccba5db53f2e026554d33353,src/rxgen.c,0,0,0,0,failed_to_read,,,,,
C,,laurikari-tre,c7cc7740c450cbf658526fe2904be1c8d27268a0,tests/retest.c,0,0,0,0,failed_to_read,,,,,
C,,laurikari-tre,33b5172256d580b40ee2de3ed0496a72eaa78118,tests/retest.c,0,0,0,0,failed_to_read,,,,,
C,,libnet-libnet,3be3dbefe93be4cacebf5c660f149160390887b9,src/libnet_cq.c,0,0,0,0,failed_to_read,,,,,
CPP,,madmartin-noad,3f88fac8df13fde38e3969d04a0ddcd6261fdc59,noad.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,madmartin-noad,d2be29c5fc324bf4e3684bc36273aad7f35aa57c,vdr_cl.cpp,0,0,0,0,failed_to_read,,,,,
ShellScript,,mafredri-zsh-async,e3550a3c27bc0c93f99fb96747ace7dc4d36eca1,async.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,mafredri-zsh-async,490167c4aa5a870b3da1458859bcf3a9d1e24f97,async.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,mafredri-zsh-async,361dc171e65c82f57ad814ebecea91c98a6d4b68,async.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,mafredri-zsh-async,5248bd85bf2c522ebfa2b8d18ee7bc736d10c791,async.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,mafredri-zsh-async,02d86361dfba0b1329756d26cb78e225212838e9,async.zsh,0,0,0,0,failed_to_read,,,,,
C,,markusfisch-PieDock,3724cde2d77748c8ea0b519061a98e5d9d8f6380,src/Application.h,0,0,0,0,failed_to_read,,,,,
C,,markusfisch-PieDock,3724cde2d77748c8ea0b519061a98e5d9d8f6380,src/Cartouche.h,0,0,0,0,failed_to_read,,,,,
C,,markusfisch-PieDock,3724cde2d77748c8ea0b519061a98e5d9d8f6380,src/IconMap.h,0,0,0,0,failed_to_read,,,,,
CPP,,markusfisch-PieDock,3724cde2d77748c8ea0b519061a98e5d9d8f6380,src/Resampler.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,markusfisch-PieDock,3724cde2d77748c8ea0b519061a98e5d9d8f6380,src/TransparentWindow.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,markusfisch-PieDock,3724cde2d77748c8ea0b519061a98e5d9d8f6380,src/WorkspaceLayout.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,markusfisch-PieDock,53d86b550c133e2a6a1676c39f8faa2dc8cbcc26,src/IconMap.cpp,0,0,0,0,failed_to_read,,,,,
C,,markusfisch-PieDock,b4e9ecf22d0b00e3475e77dab2593fd35a5b2236,src/WildcardCompare.h,0,0,0,0,failed_to_read,,,,,
CPP,,markusfisch-PieDock,4476dcbaece4a1160304b4ea64656e36eaa870df,src/Application.cpp,0,0,0,0,failed_to_read,,,,,
C,,markuskimius-SDL2_Pango,a29b20627a71c1bdf0d349a479356dc1bc2bbf79,VisualC2003/testbench/resource.h,0,0,0,0,failed_to_read,,,,,
JavaScript,,mathjax-MathJax,de316b931638887c26525aad4ac55acaca7093cd,es5/sre/mathmaps/mathmaps_ie.js,1395743,2223214,791959,1102608,timed_out,,,,,
Python,,meerk40t-svgelements,1beb2b9603b9308cb05ef86ccb14564b7b70092d,svgelements/svgelements.py,0,0,0,0,failed_to_read,,,,,
Python,,meerk40t-svgelements,c950d2eb5a94d816db82493ce0f9d3be524385cf,svgelements/svgelements.py,0,0,0,0,failed_to_read,,,,,
Python,,meerk40t-svgelements,cf61c3c33e11a27d71934afbceb32fa18b35086c,svgelements/svgelements.py,0,0,0,0,failed_to_read,,,,,
C,,miguelmarco-libbraiding,b6b6c3481ef0a41132420f2acccb4bd6ae57f015,lib/braiding.h,0,0,0,0,failed_to_read,,,,,
C,,olivluca-vdr-actuator-plugin,0f5ab7d9c6ac0a72d52346536970c527839b69c0,actuator.c,0,0,0,0,failed_to_read,,,,,
C,,olivluca-vdr-actuator-plugin,323e7fe955f3e7d4a66783f8684c7aade0a641f6,actuator.c,0,0,0,0,failed_to_read,,,,,
C,,olivluca-vdr-actuator-plugin,e1ae2ff45c5f8b833c0314debe961a0ce933045c,actuator.c,0,0,0,0,failed_to_read,,,,,
Kotlin,,open-telemetry-opentelemetry-java,991f143c7f8319cf4c651a2ac8b4e57e10eef463,buildSrc/src/main/kotlin/otel.java-conventions.gradle.kts,0,0,0,0,failed_to_read,,,,,
Kotlin,,open-telemetry-opentelemetry-java,189a369e8e6d555d59cbecfdb1947fabcbbb19f5,dependencyManagement/build.gradle.kts,0,0,0,0,failed_to_read,,,,,
Python,,ozmartian-vidcutter,1f532bad178db33fb5ce4a1b6df1b0af618145ba,vidcutter/resources.py,9570125,9570626,2465490,2465619,timed_out,,,,,
HTML,,pbiering-ipv6calc,4ad53eda3abd70b1fd0ece22e53178941bc89216,doc/ipv6calc.html,0,0,0,0,failed_to_read,,,,,
ShellScript,,poetaman-arttime,c12e1b03f3a73e91dd41ae4643d11c6cd120380e,share/arttime/src/arttime.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,poetaman-arttime,299b22d692a1a3e2681ce37977b1bda64f645bb8,share/arttime/src/arttime.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,poetaman-arttime,d9d252b5be33d1566a6e5c63870be70fe7bb39f1,share/arttime/src/arttime.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,roddhjav-pass-update,2a6622a2320cb06d6d2ab9415949d2db36431cb6,share/zsh/site-functions/pass-update.zsh,0,0,0,0,failed_to_read,,,,,
C,,rollinhand-libdbf,d934808bddd22c4a8ca0b8b969e9b9b7d13f1d6c,include/libdbf/libdbf.h,0,0,0,0,failed_to_read,,,,,
C,,rollinhand-libdbf,84c05b4b3cc0d48c8a05dcb411de401379fd3023,src/endian.h,0,0,0,0,failed_to_read,,,,,
C,,rollinhand-libdbf,9d0fc6846999c8cd51856318f8598d3eb3e01ca9,src/endian.c,0,0,0,0,failed_to_read,,,,,
C,,set-soft-tvision,5dcdcb6792d0a6aa8334c08e2fdc560d9caff0e5,tvision/include/tv/wingr/screen.h,0,0,0,0,failed_to_read,,,,,
CPP,,set-soft-tvision,74c70312806f7376290cf95788d52e0bdc356c88,tvision/classes/tdirlist.cc,0,0,0,0,failed_to_read,,,,,
C,,set-soft-tvision,78b1df2cc16c351b7ecaf56d68fb3ea46f2cc389,tvision/include/tv.h,0,0,0,0,failed_to_read,,,,,
C,,set-soft-tvision,db2cc66b4745a0a11875f51a099ab6a1ee98b5a0,tvision/include/tv/program.h,0,0,0,0,failed_to_read,,,,,
CPP,,silnrsi-teckit,2f363b480b3e474e4b489e28c04ac71906e545ba,source/UnicodeNames.cpp,1573446,1590427,400155,404725,timed_out,,,,,
ShellScript,,skim-rs-skim,59f4f483956eb5318d4e1a4d45aa242948daab8a,shell/key-bindings.zsh,0,0,0,0,failed_to_read,,,,,
Ruby,,skk-dev-skktools,2945d33a92f7d5d7be229b25cea4ad6c91dc9ea4,convert2skk/skk-wordpicker.rb,0,0,0,0,failed_to_read,,,,,
C,,skk-dev-skktools,9f71fb8496a39a76dccf219f84c079eaf2edc05b,skkdic-expr2.c,0,0,0,0,failed_to_read,,,,,
Ruby,,skk-dev-skktools,7d857d554509b279bfac044bf1fda93f38a8fd0f,filters/skkdictools.rb,0,0,0,0,failed_to_read,,,,,
TypeScript,,smart-pattern-valentina,c3d657ed0cda7d616ebf8d0dfaf13a0004062fa7,share/translations/valentina_pt_BR.ts,1369763,1370949,368209,368560,timed_out,,,,,
ShellScript,,sukria-Backup-Manager,ff4c42a58e9b7b444431a74df2258a23f57f0e02,lib/actions.sh,0,0,0,0,failed_to_read,,,,,
ShellScript,,sukria-Backup-Manager,0e641cbcff92bfd8d96c6cd9fd0edc4bad59797a,lib/files.sh,0,0,0,0,failed_to_read,,,,,
C,,tevador-polyseed,f8eea85b94a9f33f1aeaaabd67fc30be0c2b1c8f,src/lang_pt.c,0,0,0,0,failed_to_read,,,,,
C,,theabolton-whysynth,672e25db0d79551eec8d0bc53f21a67403cc3b9d,src/whysynth_voice_render.c,0,0,0,0,failed_to_read,,,,,
ShellScript,,tj-git-extras,a841845d9a1465cc6d9b65b53baa2c71b8da1eeb,etc/git-extras-completion.zsh,0,0,0,0,failed_to_read,,,,,
C,,tomac-yersinia,b56334e3ae45c9ff27969f57bd1d81cfe21bc717,src/ncurses-interface.c,0,0,0,0,failed_to_read,,,,,
C,,tree-sitter-grammars-tree-sitter-vim,ccc312e878aa84f32d180b8528a3585c7b86a545,src/parser.c,4578800,4630413,1340847,1357314,timed_out,,,,,
C,,tree-sitter-tree-sitter-bash,664c27427ad041daac3c9ec0392c1fdc05a57f31,src/parser.c,10241183,10241220,2424770,2424771,timed_out,,,,,
C,,tree-sitter-tree-sitter-php,be882ba709dee6bb9790c44ca51b273d5c27f2c9,php/src/parser.c,5745320,7211136,1534001,1930569,timed_out,,,,,
C,,tree-sitter-tree-sitter-rust,261b20226c04ef601adbdf185a800512a5f66291,src/parser.c,6456284,6505081,1978101,1992791,timed_out,,,,,
C,,tree-sitter-tree-sitter-rust,5ebbba1cf835f83067b4235a2b70840cf5c1e5df,src/parser.c,6248474,6248355,1909957,1909845,timed_out,,,,,
C,,tsyrogit-zxcvbn-c,bd4addab51dc36f23b83e4efe86c2dae74ed81ac,zxcvbn.c,0,0,0,0,failed_to_read,,,,,
C,,tsyrogit-zxcvbn-c,7e3630a0ad96e472c983e4623e2787225d8e5312,zxcvbn.c,0,0,0,0,failed_to_read,,,,,
C,,typingArtist-vdr-plugin-remote,1df8089459b4da99ec8c2b57491323be20f2f6c9,i18n.c,0,0,0,0,failed_to_read,,,,,
C,,typingArtist-vdr-plugin-remote,a6dcff5d7bb1ce9d4d28a74d0fd0c0b46c214571,i18n.c,0,0,0,0,failed_to_read,,,,,
C,,vdr-projects-vdr-plugin-devstatus,f3338522c373c15ad434d0801820a203dbfbf715,i18n.c,0,0,0,0,failed_to_read,,,,,
C,,vdr-projects-vdr-plugin-dvd,f683d4ee97ad51c524e7eba7ae27fee0f6803abb,i18n.c,0,0,0,0,failed_to_read,,,,,
C,,vdr-projects-vdr-plugin-dvd,ee013bd21c666c1a49a078c3f1ea6a366eb0289b,i18n.c,0,0,0,0,failed_to_read,,,,,
C,,vdr-projects-vdr-plugin-dvd,07b7ccca241e8a506607fce18cf5be42d6636bc2,i18n.c,0,0,0,0,failed_to_read,,,,,
C,,vdr-projects-vdr-plugin-dvdswitch,dc368dc785849f14cbfec927dcdea886d075bbb1,imagelist.c,0,0,0,0,failed_to_read,,,,,
C,,vdr-projects-vdr-plugin-sleeptimer,7fee9cc72650004507d0cf977cc916150ef25270,i18n.c,0,0,0,0,failed_to_read,,,,,
C,,vdr-projects-vdr-plugin-ttxtsubs,f2bc4f5a511de4673e0d2c302c4e5e57600c4b02,ttxtsubs.c,0,0,0,0,failed_to_read,,,,,
CPP,,voyageur-openglide,37d8a38fc27bcd3b89b02ccad9550d255a844c71,grguTex.cpp,0,0,0,0,failed_to_read,,,,,
C,,voyageur-wmsysmon,3b885d42ce002adfb8fb4956edb5425fece4fae8,src/wmsysmon.c,0,0,0,0,failed_to_read,,,,,
C,,wanpinglee-MOSAIK,24cf066048228a729c79f1de06b403ad8b0bc920,src/CommonSource/Config/Mosaik.h,0,0,0,0,failed_to_read,,,,,
CPP,,wanpinglee-MOSAIK,583ae0768b88d8660d9e29dd50c84072bea4600d,src/CommonSource/ExternalReadFormats/Fasta.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,wanpinglee-MOSAIK,4910f75cd9f2341606b09d2769c6971f1c05b223,src/MosaikAligner/AlignerMain.cpp,0,0,0,0,failed_to_read,,,,,
C,,wanpinglee-MOSAIK,45bfc39a41c00c6579218d15c0ffcca61b38778b,src/CommonSource/Config/Mosaik.h,0,0,0,0,failed_to_read,,,,,
C,,wanpinglee-MOSAIK,9377c862b806efa95f6bd61339fc9e4cf58e1390,src/CommonSource/Config/Mosaik.h,0,0,0,0,failed_to_read,,,,,
CPP,,wez-atomicparsley,e25cd839c858733d64db5115a96705f3f56ab4c1,src/parsley.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,wez-atomicparsley,1dbe1be78f0c260d89ab4a9cf2f0de5d0982bf0e,src/parsley.cpp,0,0,0,0,failed_to_read,,,,,
C,,zapping-vbi-zvbi,130b5c760723d379c95330e45e74c7360600772c,src/lang.c,0,0,0,0,failed_to_read,,,,,
ShellScript,,zsh-users-zsh-autosuggestions,590c1cd84ca0157bf41fdd8ad87313125644ea5f,zsh-autosuggestions.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,zsh-users-zsh-autosuggestions,19e375bbc81d32aed85596dc73ccfe46aae7bbd5,src/start.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,zsh-users-zsh-autosuggestions,f90d040784fa67d7bc5e9aca5bdd6517db0bc40e,zsh-autosuggestions.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,zsh-users-zsh-autosuggestions,54d7a9a84c88e12f28dd7e441b662088fa25b911,zsh-autosuggestions.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,zsh-users-zsh-history-substring-search,b4fb93de0e911ae0c09685d9b0cf0602d88b7156,zsh-history-substring-search.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,zsh-users-zsh-history-substring-search,3f8e85f3f8d676f2156849755b29a24cc82ac28a,zsh-history-substring-search.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,zsh-users-zsh-history-substring-search,d26aaa659470019343751acb50384b0f950469b6,zsh-history-substring-search.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,zsh-users-zsh-syntax-highlighting,5eb677bb0fa9a3e60f0eff031dc13926e093df92,highlighters/main/test-data/multiple-redirections.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,zsh-users-zsh-syntax-highlighting,75ba3d87e346de4fda7ce35c546ed8fa74d73a90,highlighters/main/main-highlighter.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,zsh-users-zsh-syntax-highlighting,c7caf57ca805abd54f11f756fda6395dd4187f8a,zsh-syntax-highlighting.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,zsh-users-zsh-syntax-highlighting,046cb03a120ca3376f076d746009bf9b7f052969,highlighters/main/main-highlighter.zsh,0,0,0,0,failed_to_read,,,,,
C,,tree-sitter-tree-sitter-cpp,12bd6f7e96080d2e70ec51d4068f2f66120dde35,src/parser.c,18027765,24947431,5063445,7095000,timed_out,,,,,
TypeScript,,Maproom-qmapshack,4e13e8e23bc07316940939a35e9a4696e356c464,src/qmapshack/locale/qmapshack_de.ts,841474,991635,222633,273112,timed_out,,,,,
C,,1100101-Automatic,ba04cf0c533d5a27609ac75d34f58d349e23c7e1,src/tests/parser_test.c,0,0,0,0,failed_to_read,,,,,
ShellScript,,Aloxaf-fzf-tab,c7fb028ec0bbc1056c51508602dbd61b0f475ac3,fzf-tab.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,Aloxaf-fzf-tab,7de6ec0c5615c9fa0fb561a97577aec10a55d904,fzf-tab.zsh,0,0,0,0,failed_to_read,,,,,
CSharp,,Blosc-c-blosc,5052e00173260c03f474d7405bf68a5718d6cc81,internal-complibs/zlib-1.3.1/contrib/dotzlib/DotZLib/DotZLib.cs,0,0,0,0,failed_to_read,,,,,
C,,GPUOpen-LibrariesAndSDKs-AMF,c48e50ad6c8723c006b2c145d8fa49ecc0651022,amf/public/src/components/ComponentsFFMPEG/HEVCEncoderFFMPEGImpl.h,0,0,0,0,failed_to_read,,,,,
Kotlin,,JetBrains-java-annotations,42bb869f44c3a3ea12666dc09d1ed1db7857d592,multiplatform-annotations/build.gradle.kts,0,0,0,0,failed_to_read,,,,,
Kotlin,,JetBrains-java-annotations,fc4115b70186b1f2eee1b712406986ab6c908bed,multiplatform-annotations/build.gradle.kts,0,0,0,0,failed_to_read,,,,,
C,,Joungkyun-libchardet,f659d7cf3e42da48c31203d35b18fafda07884f0,test/sample1.c,0,0,0,0,failed_to_read,,,,,
C,,Joungkyun-libchardet,9d91cd067d3fe58d2914d4103e53a2b5720c93a4,test/sample.c,0,0,0,0,failed_to_read,,,,,
JavaScript,,MythTV-mythweb,9e9aaf924b5b0719b7a2e4c4df20a7daa736d2af,js/table_sort.js,0,0,0,0,failed_to_read,,,,,
C,,OCSInventory-NG-UnixAgent,f06e0a50476e1194f02e25686b81e5a8b595ef7d,macosx/ocsng_app-xcode/GetPID.h,0,0,0,0,failed_to_read,,,,,
C,,OldManProgrammer-unix-tree,24868bf81af738d46e9bd6a1aee43a4f02ba7b4f,strverscmp.c,0,0,0,0,failed_to_read,,,,,
CPP,,OpenMW-osg,6664a6c8d7a2ba9774b09a3b1ec5e0efe9f58d91,src/osg/dxtctool.cpp,0,0,0,0,failed_to_read,,,,,
Kotlin,,TNG-junit-dataprovider,f5f10fa3ef7d3f3a12b588f5a15aa67840461385,build.gradle.kts,0,0,0,0,failed_to_read,,,,,
Kotlin,,TNG-junit-dataprovider,db9dca020dac6d6d27c989def731e13cadf1da50,build.gradle.kts,0,0,0,0,failed_to_read,,,,,
Kotlin,,TNG-junit-dataprovider,20d105191dfacf7ef7a23fff30000f9e3bbe6e42,build.gradle.kts,0,0,0,0,failed_to_read,,,,,
C,,Terraspace-UASM,19f6c6a01aab78e159c8f8abb72616ec84a71913,codegenv2.c,0,0,0,0,failed_to_read,,,,,
C,,ValveSoftware-openvr,b72abcebff7e6c6c70ce8ac8f6a09b70d44397e2,headers/openvr_driver.h,0,0,0,0,failed_to_read,,,,,
C,,abacus-gene-paml,881a9f1ccafd0ffcf56885aff78bbf682d61e3b6,src/tools.c,0,0,0,0,failed_to_read,,,,,
C,,abacus-gene-paml,4e6c21a2b49e5e4c2c2cff05e5b8bef5da90a387,src/tools.c,0,0,0,0,failed_to_read,,,,,
Scala,,adobe-fonts-source-han-mono,9a10a4fe9797b9777dd9b77cd093e8f76dd55e1d,Heavy/OTC/features.OTC.SC,0,0,0,0,failed_to_read,,,,,
Scala,,adobe-fonts-source-han-mono,9a10a4fe9797b9777dd9b77cd093e8f76dd55e1d,Regular/OTC/features.OTC.SC,0,0,0,0,failed_to_read,,,,,
Scala,,adobe-fonts-source-han-mono,0381f376e6fdf00d3d463f5a371bcec4b1b69e23,ExtraLight/OTC/cidfontinfo.OTC.SC,0,0,0,0,failed_to_read,,,,,
Scala,,adobe-fonts-source-han-mono,0381f376e6fdf00d3d463f5a371bcec4b1b69e23,Light/OTC/cidfontinfo.OTC.SC,0,0,0,0,failed_to_read,,,,,
Scala,,adobe-fonts-source-han-mono,0381f376e6fdf00d3d463f5a371bcec4b1b69e23,Normal/OTC/cidfontinfo.OTC.SC,0,0,0,0,failed_to_read,,,,,
Scala,,adobe-fonts-source-han-mono,5c5b72e67cb98919f4be8d81641e3c47698a1754,ExtraLight/OTC/cidfont.ps.OTC.SC,0,0,0,0,failed_to_read,,,,,
Scala,,adobe-fonts-source-han-mono,5c5b72e67cb98919f4be8d81641e3c47698a1754,Normal/OTC/cidfont.ps.OTC.SC,0,0,0,0,failed_to_read,,,,,
Scala,,adobe-fonts-source-han-mono,99492eb1ad0b3284983ba419334d8ce521cb2a66,ExtraLight/OTC/cidfontinfo.OTC.SC,0,0,0,0,failed_to_read,,,,,
Scala,,adobe-fonts-source-han-mono,99492eb1ad0b3284983ba419334d8ce521cb2a66,Light/OTC/cidfontinfo.OTC.SC,0,0,0,0,failed_to_read,,,,,
Scala,,adobe-fonts-source-han-mono,99492eb1ad0b3284983ba419334d8ce521cb2a66,Normal/OTC/cidfontinfo.OTC.SC,0,0,0,0,failed_to_read,,,,,
C,,alevt-alevt,93d2998d81bfb6af96eb64c9a963f6b7f4e57c33,main.c,0,0,0,0,failed_to_read,,,,,
C,,alevt-alevt,7cf635bfba7472b93842bdbe2b89308319513736,lang.c,0,0,0,0,failed_to_read,,,,,
C,,alevt-alevt,4d219317edf2fd8aefe85ea7e8df729162a4fc40,alevt-cap.c,0,0,0,0,failed_to_read,,,,,
C,,alevt-alevt,899b83841205cc039e2432ad66e743b88b91a6d3,main.c,0,0,0,0,failed_to_read,,,,,
ShellScript,,apple-swift-argument-parser,04695ec5448962bcd5e4616ed184b8a2168751e7,Tests/ArgumentParserExampleTests/Snapshots/testMathZshCompletionScript().zsh,0,0,0,0,failed_to_read,,,,,
C,,barak-vobcopy,9cfded85916d6bd567f49e3e96497dc8e0e80ee0,vobcopy.c,0,0,0,0,failed_to_read,,,,,
C,,barak-vobcopy,21e1eba92e70aa4281a26772d5aec1930070257c,vobcopy.c,0,0,0,0,failed_to_read,,,,,
C,,bhaak-vilistextum,ef0746c7138a6848532abe668fa21a19e80fc478,src/main.c,0,0,0,0,failed_to_read,,,,,
C,,bhaak-vilistextum,423ad6c270a58eb02ab92c77900496a50662249a,src/html.c,0,0,0,0,failed_to_read,,,,,
C,,bhaak-vilistextum,6331152c439cecaf53e035569d40e5839e993d58,src/main.c,0,0,0,0,failed_to_read,,,,,
HTML,,blais-xxdiff,d368d2d66e77910a1cbfd56d182fe4eb0e4af1be,doc/xxdiff-secrets.html,0,0,0,0,failed_to_read,,,,,
CPP,,bolero-MURAKAMI-Sprout,ea06f925655602a39750c2fd4fc88ecb98c9860f,sprout/complex/acosh.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,bolero-MURAKAMI-Sprout,ea06f925655602a39750c2fd4fc88ecb98c9860f,sprout/math/tgamma.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,bolero-MURAKAMI-Sprout,26299dad18a7e16fcb4873ce7f9f26a3d2ac1925,example/zundoko/main.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,bolero-MURAKAMI-Sprout,26299dad18a7e16fcb4873ce7f9f26a3d2ac1925,sprout/brainfuck/misa.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,bolero-MURAKAMI-Sprout,26299dad18a7e16fcb4873ce7f9f26a3d2ac1925,sprout/math/copysign.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,bolero-MURAKAMI-Sprout,09181940789f135c292e9c336d8ceffca0b1bec3,sprout/complex/acosh.hpp,0,0,0,0,failed_to_read,,,,,
Go,,bookingcom-carbonapi,fdc03a0345aef5bcf9de440a4ea3a609d33f0b7a,vendor/golang.org/x/text/unicode/norm/tables12.0.0.go,385839,385814,169488,169487,timed_out,,,,,
CPP,,brettbode-wxmacmolplt,dad9ba64d5a8c0f97f57ad87db097e3e79be4da3,src/InputData.cpp,0,0,0,0,failed_to_read,,,,,
C,,brunonymous-tecnoballz,b75f558c1b4588491a0add69f42b1ec76e227129,include/controller_bricks.h,0,0,0,0,failed_to_read,,,,,
C,,chennes-med,f17a48594d7c668eb68850284c50aeb9c5fe7159,src/2.3.6/hdfi/MEDattrNumEcrire.c,0,0,0,0,failed_to_read,,,,,
C,,chennes-med,f17a48594d7c668eb68850284c50aeb9c5fe7159,tests/c/test2.c,0,0,0,0,failed_to_read,,,,,
C,,chennes-med,f17a48594d7c668eb68850284c50aeb9c5fe7159,tests/usecases/c/UsesCase_MEDstructElement_2.c,0,0,0,0,failed_to_read,,,,,
C,,chewi-amiwm,18e858ae8069ed2e0db4bf1cac2a312ade457ebf,menu.c,0,0,0,0,failed_to_read,,,,,
C,,civetweb-civetweb,3ee51c19cc75fc10ab217022f1656784ba718355,src/third_party/sqlite3.c,8138601,9282866,1456141,1691936,timed_out,,,,,
Go,,cloudflare-cfssl,d124eca11bd1f4b2b9d7101db4db7eef82442bee,vendor/golang.org/x/text/unicode/norm/tables13.0.0.go,387722,387697,170441,170440,timed_out,,,,,
CPP,,darkbitsorg-guichan,2f06cf2f9942d35f69493d2d4b23502f0409bb4b,include/guichan/directx3d.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,2f06cf2f9942d35f69493d2d4b23502f0409bb4b,include/guichan/irrlicht/irrlichtimageloader.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,2f06cf2f9942d35f69493d2d4b23502f0409bb4b,src/cairo/cairoimageloader.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,2f06cf2f9942d35f69493d2d4b23502f0409bb4b,src/irrlicht/irrlichtimageloader.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,demos/ff/include/ffscrollarea.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,include/guichan.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,include/guichan/allegro/allegroinput.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,include/guichan/deathlistener.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,include/guichan/glut.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,include/guichan/hge/hgeimageloader.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,include/guichan/keyevent.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,include/guichan/opengl/openglallegroimageloader.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,include/guichan/openlayer/openlayerimageloader.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,include/guichan/sdl/sdlinput.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,include/guichan/widgets/container.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,include/guichan/widgets/slider.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,src/allegro/allegrofont.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,src/contrib/allegro/allegroglyphkeeperfont.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,src/font.cpp,0,0,0,0,failed_to_read,,,,,
