name,repository,category
python-exec,https://github.com/projg2/python-exec,Uncategorized (Gentoo Package List)
python-fido2,https://github.com/Yubico/python-fido2,Uncategorized (Gentoo Package List)
python-gammu,https://github.com/gammu/python-gammu,Uncategorized (Gentoo Package List)
python-gnupg,https://github.com/vsajip/python-gnupg,Uncategorized (Gentoo Package List)
python-gssapi,https://github.com/pythongssapi/python-gssapi,Uncategorized (Gentoo Package List)
python-gvm,https://github.com/greenbone/python-gvm,Uncategorized (Gentoo Package List)
python,https://github.com/mautrix/python,Uncategorized (Gentoo Package List)
python,https://github.com/varlink/python,Uncategorized (Gentoo Package List)
python-iniparse,https://github.com/candlepin/python-iniparse,Uncategorized (Gentoo Package List)
python-ioctl-opt,https://github.com/vpelletier/python-ioctl-opt,Uncategorized (Gentoo Package List)
python-isal,https://github.com/pycompression/python-isal,Uncategorized (Gentoo Package List)
python-jose,https://github.com/mpdavis/python-jose,Uncategorized (Gentoo Package List)
python-jplephem,https://github.com/brandon-rhodes/python-jplephem,Uncategorized (Gentoo Package List)
python-json-patch,https://github.com/stefankoegl/python-json-patch,Uncategorized (Gentoo Package List)
python-junit-xml,https://github.com/kyrus/python-junit-xml,Uncategorized (Gentoo Package List)
python-keyutils,https://github.com/sassoftware/python-keyutils,Uncategorized (Gentoo Package List)
python-ldap,https://github.com/python-ldap/python-ldap,Uncategorized (Gentoo Package List)
python-lhafile,https://github.com/FrodeSolheim/python-lhafile,Uncategorized (Gentoo Package List)
python-libarchive-c,https://github.com/Changaco/python-libarchive-c,Uncategorized (Gentoo Package List)
python-libusb1,https://github.com/vpelletier/python-libusb1,Uncategorized (Gentoo Package List)
python-livereload,https://github.com/lepture/python-livereload,Uncategorized (Gentoo Package List)
python-lsp-black,https://github.com/python-lsp/python-lsp-black,Uncategorized (Gentoo Package List)
python-lsp-isort,https://github.com/chantera/python-lsp-isort,Uncategorized (Gentoo Package List)
python-ly,https://github.com/frescobaldi/python-ly,Uncategorized (Gentoo Package List)
python-magic,https://github.com/ahupp/python-magic,Uncategorized (Gentoo Package List)
python-memcached,https://github.com/linsomniac/python-memcached,Uncategorized (Gentoo Package List)
python-mode,https://gitlab.com/python-mode-devs/python-mode,Uncategorized (Gentoo Package List)
python-mpd2,https://github.com/Mic92/python-mpd2,Uncategorized (Gentoo Package List)
python-mpv,https://github.com/jaseg/python-mpv,Uncategorized (Gentoo Package List)
python-multipart,https://github.com/Kludex/python-multipart,Uncategorized (Gentoo Package List)
python-musicbrainzngs,https://github.com/alastair/python-musicbrainzngs,Uncategorized (Gentoo Package List)
pythonnet,https://github.com/pythonnet/pythonnet,Uncategorized (Gentoo Package List)
python-node-semver,https://github.com/podhmo/python-node-semver,Uncategorized (Gentoo Package List)
python-pam,https://github.com/FirefighterBlu3/python-pam,Uncategorized (Gentoo Package List)
python-patch-ng,https://github.com/conan-io/python-patch-ng,Uncategorized (Gentoo Package List)
python-phonenumbers,https://github.com/daviddrysdale/python-phonenumbers,Uncategorized (Gentoo Package List)
python-plexapi,https://github.com/pkkid/python-plexapi,Uncategorized (Gentoo Package List)
pythonprop,https://github.com/jawatson/pythonprop,Uncategorized (Gentoo Package List)
python-proton-core,https://github.com/ProtonVPN/python-proton-core,Uncategorized (Gentoo Package List)
python-proton-keyring-linux,https://github.com/ProtonVPN/python-proton-keyring-linux,Uncategorized (Gentoo Package List)
python-proton-vpn-api-core,https://github.com/ProtonVPN/python-proton-vpn-api-core,Uncategorized (Gentoo Package List)
python-proton-vpn-network-manager,https://github.com/ProtonVPN/python-proton-vpn-network-manager,Uncategorized (Gentoo Package List)
python-ptrace,https://github.com/vstinner/python-ptrace,Uncategorized (Gentoo Package List)
python-publicsuffix2,https://github.com/aboutcode-org/python-publicsuffix2,Uncategorized (Gentoo Package List)
python-quantities,https://github.com/python-quantities/python-quantities,Uncategorized (Gentoo Package List)
python-readability,https://github.com/buriy/python-readability,Uncategorized (Gentoo Package List)
python-rsa,https://github.com/sybrenstuvel/python-rsa,Uncategorized (Gentoo Package List)
python-signedjson,https://github.com/matrix-org/python-signedjson,Uncategorized (Gentoo Package List)
python-slugify,https://github.com/un33k/python-slugify,Uncategorized (Gentoo Package List)
python-socks,https://github.com/romis2012/python-socks,Uncategorized (Gentoo Package List)
python-sortedcollections,https://github.com/grantjenks/python-sortedcollections,Uncategorized (Gentoo Package List)
python-sortedcontainers,https://github.com/grantjenks/python-sortedcontainers,Uncategorized (Gentoo Package List)
python-spake2,https://github.com/warner/python-spake2,Uncategorized (Gentoo Package List)
python-sshpubkeys,https://github.com/ojarva/python-sshpubkeys,Uncategorized (Gentoo Package List)
python-statemachine,https://github.com/fgmacedo/python-statemachine,Uncategorized (Gentoo Package List)
python-tabulate,https://github.com/astanin/python-tabulate,Uncategorized (Gentoo Package List)
python-telegram-bot,https://github.com/python-telegram-bot/python-telegram-bot,Uncategorized (Gentoo Package List)
pythontex,https://github.com/gpoore/pythontex,Uncategorized (Gentoo Package List)
python-textile,https://github.com/textile/python-textile,Uncategorized (Gentoo Package List)
python-unpaddedbase64,https://github.com/matrix-org/python-unpaddedbase64,Uncategorized (Gentoo Package List)
python-versioneer,https://github.com/python-versioneer/python-versioneer,Uncategorized (Gentoo Package List)
python-xlib,https://github.com/python-xlib/python-xlib,Uncategorized (Gentoo Package List)
python-xmlsec,https://github.com/xmlsec/python-xmlsec,Uncategorized (Gentoo Package List)
python-xmp-toolkit,https://github.com/python-xmp-toolkit/python-xmp-toolkit,Uncategorized (Gentoo Package List)
python-zlib-ng,https://github.com/pycompression/python-zlib-ng,Uncategorized (Gentoo Package List)
python-zstandard,https://github.com/indygreg/python-zstandard,Uncategorized (Gentoo Package List)
pythran,https://github.com/serge-sans-paille/pythran,Uncategorized (Gentoo Package List)
pytorch,https://github.com/pytorch/pytorch.git,ML Framework
pytorch,https://github.com/pytorch/pytorch,Uncategorized (Gentoo Package List)
py-tree-sitter,https://github.com/tree-sitter/py-tree-sitter,Uncategorized (Gentoo Package List)
pyu2f,https://github.com/google/pyu2f,Uncategorized (Gentoo Package List)
pyuca,https://github.com/jtauber/pyuca,Uncategorized (Gentoo Package List)
pyudev,https://github.com/pyudev/pyudev,Uncategorized (Gentoo Package List)
pyupgrade,https://github.com/asottile/pyupgrade,Uncategorized (Gentoo Package List)
pyvenv,https://github.com/jorgenschaefer/pyvenv,Uncategorized (Gentoo Package List)
pyvim,https://github.com/prompt-toolkit/pyvim,Uncategorized (Gentoo Package List)
PyVirtualDisplay,https://github.com/ponty/PyVirtualDisplay,Uncategorized (Gentoo Package List)
pyvis,https://github.com/WestHealth/pyvis,Uncategorized (Gentoo Package List)
pywal16,https://github.com/eylles/pywal16,Uncategorized (Gentoo Package List)
PyWavefront,https://github.com/pywavefront/PyWavefront,Uncategorized (Gentoo Package List)
pywayland,https://github.com/flacjacket/pywayland,Uncategorized (Gentoo Package List)
py-webrtcvad,https://github.com/wiseman/py-webrtcvad,Uncategorized (Gentoo Package List)
pyxDamerauLevenshtein,https://github.com/lanl/pyxDamerauLevenshtein,Uncategorized (Gentoo Package List)
pyxdg,https://github.com/takluyver/pyxdg,Uncategorized (Gentoo Package List)
pyx,https://github.com/pyx-project/pyx,Uncategorized (Gentoo Package List)
pyyaml,https://github.com/yaml/pyyaml,Uncategorized (Gentoo Package List)
pyzbar,https://github.com/NaturalHistoryMuseum/pyzbar,Uncategorized (Gentoo Package List)
pyzmq,https://github.com/zeromq/pyzmq,Uncategorized (Gentoo Package List)
pyzor,https://github.com/SpamExperts/pyzor,Uncategorized (Gentoo Package List)
q4wine,https://github.com/brezerk/q4wine,Uncategorized (Gentoo Package List)
QAdwaitaDecorations,https://github.com/FedoraQt/QAdwaitaDecorations,Uncategorized (Gentoo Package List)
qalculate-gtk,https://github.com/Qalculate/qalculate-gtk,Uncategorized (Gentoo Package List)
qalculate-qt,https://github.com/Qalculate/qalculate-qt,Uncategorized (Gentoo Package List)
qarma,https://github.com/luebking/qarma,Uncategorized (Gentoo Package List)
qastools,https://gitlab.com/sebholt/qastools,Uncategorized (Gentoo Package List)
QBitMPlayer,https://github.com/brookiestein/QBitMPlayer,Uncategorized (Gentoo Package List)
qBittorrent,https://github.com/qbittorrent/qBittorrent,Uncategorized (Gentoo Package List)
qcheck,https://github.com/c-cube/qcheck,Uncategorized (Gentoo Package List)
qcoro,https://github.com/danvratil/qcoro,Uncategorized (Gentoo Package List)
qdevicemonitor,https://github.com/alopatindev/qdevicemonitor,Uncategorized (Gentoo Package List)
qdirstat,https://github.com/shundhammer/qdirstat,Uncategorized (Gentoo Package List)
QDiskInfo,https://github.com/edisionnano/QDiskInfo,Uncategorized (Gentoo Package List)
qdl,https://github.com/linux-msm/qdl,Uncategorized (Gentoo Package List)
qdmr,https://github.com/hmatuschek/qdmr,Uncategorized (Gentoo Package List)
qdocumentview,https://gitlab.com/extraqt/qdocumentview,Uncategorized (Gentoo Package List)
qdox,https://github.com/codehaus/qdox,Uncategorized (Gentoo Package List)
qdox,https://github.com/paul-hammant/qdox,Uncategorized (Gentoo Package List)
qemu-openrc,https://github.com/jirutka/qemu-openrc,Uncategorized (Gentoo Package List)
qgit,https://github.com/tibirna/qgit,Uncategorized (Gentoo Package List)
QGnomePlatform,https://github.com/FedoraQt/QGnomePlatform,Uncategorized (Gentoo Package List)
qhexedit2,https://github.com/Simsys/qhexedit2,Uncategorized (Gentoo Package List)
QHotkey,https://github.com/Skycoder42/QHotkey,Uncategorized (Gentoo Package List)
qhull,https://github.com/qhull/qhull,Uncategorized (Gentoo Package List)
qimgv,https://github.com/easymodo/qimgv,Uncategorized (Gentoo Package List)
qiskit-aer,https://github.com/Qiskit/qiskit-aer,Uncategorized (Gentoo Package List)
qiskit,https://github.com/Qiskit/qiskit,Uncategorized (Gentoo Package List)
qiv,https://codeberg.org/ciberandy/qiv,Uncategorized (Gentoo Package List)
qjournalctl,https://github.com/pentix/qjournalctl,Uncategorized (Gentoo Package List)
qlcplus,https://github.com/mcallegari/qlcplus,Uncategorized (Gentoo Package List)
qlipper,https://github.com/pvanek/qlipper,Uncategorized (Gentoo Package List)
QLog,https://github.com/foldynl/QLog,Uncategorized (Gentoo Package List)
qloud,https://github.com/molke-productions/qloud,Uncategorized (Gentoo Package List)
qman,https://github.com/plp13/qman,Uncategorized (Gentoo Package List)
qmapshack,https://github.com/Maproom/qmapshack,Uncategorized (Gentoo Package List)
QMPlay2,https://github.com/zaps166/QMPlay2,Uncategorized (Gentoo Package List)
qogir-icon-theme,https://github.com/vinceliuice/qogir-icon-theme,Uncategorized (Gentoo Package List)
qore,https://github.com/qorelanguage/qore,Uncategorized (Gentoo Package List)
qpa,https://github.com/gap-packages/qpa,Uncategorized (Gentoo Package List)
qpdf,https://github.com/qpdf/qpdf,Uncategorized (Gentoo Package List)
qperf,https://github.com/linux-rdma/qperf,Uncategorized (Gentoo Package List)
qpress,https://github.com/PierreLvx/qpress,Uncategorized (Gentoo Package List)
qps,https://github.com/lxqt/qps,Uncategorized (Gentoo Package List)
qpsmtpd,https://github.com/smtpd/qpsmtpd,Uncategorized (Gentoo Package List)
qrcodegen-cmake,https://github.com/EasyCoding/qrcodegen-cmake,Uncategorized (Gentoo Package List)
QSchematic,https://github.com/simulton/QSchematic,Uncategorized (Gentoo Package List)
qstat,https://github.com/Unity-Technologies/qstat,Uncategorized (Gentoo Package List)
qstylizer,https://github.com/blambright/qstylizer,Uncategorized (Gentoo Package List)
qt5-sqlcipher,https://github.com/blizzard4591/qt5-sqlcipher,Uncategorized (Gentoo Package List)
qtads,https://github.com/realnc/qtads,Uncategorized (Gentoo Package List)
qterm,https://github.com/qterm/qterm,Uncategorized (Gentoo Package List)
qterminal,https://github.com/lxqt/qterminal,Uncategorized (Gentoo Package List)
qtermwidget,https://github.com/lxqt/qtermwidget,Uncategorized (Gentoo Package List)
qtest,https://github.com/vincent-hugot/qtest,Uncategorized (Gentoo Package List)
qtforkawesome,https://github.com/Martchus/qtforkawesome,Uncategorized (Gentoo Package List)
qt-heif-image-plugin,https://github.com/jakar/qt-heif-image-plugin,Uncategorized (Gentoo Package List)
qtile-extras,https://github.com/elParaguayo/qtile-extras,Uncategorized (Gentoo Package List)
qtilitools,https://github.com/qtilities/qtilitools,Uncategorized (Gentoo Package List)
qt-jdenticon,https://github.com/Nheko-Reborn/qt-jdenticon,Uncategorized (Gentoo Package List)
qtkeychain,https://github.com/frankosterfeld/qtkeychain,Uncategorized (Gentoo Package List)
qTox,https://github.com/TokTok/qTox,Uncategorized (Gentoo Package List)
qtpass,https://github.com/IJHack/qtpass,Uncategorized (Gentoo Package List)
QtPBFImagePlugin,https://github.com/tumic0/QtPBFImagePlugin,Uncategorized (Gentoo Package List)
qtrvsim,https://github.com/cvut/qtrvsim,Uncategorized (Gentoo Package List)
qtsass,https://github.com/spyder-ide/qtsass,Uncategorized (Gentoo Package List)
qt-support.vim,https://github.com/fedorenchik/qt-support.vim,Uncategorized (Gentoo Package List)
qtutilities,https://github.com/Martchus/qtutilities,Uncategorized (Gentoo Package List)
qtxdg-tools,https://github.com/lxqt/qtxdg-tools,Uncategorized (Gentoo Package List)
quadra,https://github.com/quadra-game/quadra,Uncategorized (Gentoo Package List)
quagroup,https://github.com/gap-packages/quagroup,Uncategorized (Gentoo Package List)
quarter,https://github.com/coin3d/quarter,Uncategorized (Gentoo Package List)
quart,https://github.com/pallets/quart,Uncategorized (Gentoo Package List)
Quaternion,https://github.com/quotient-im/Quaternion,Uncategorized (Gentoo Package List)
quazip,https://github.com/stachenov/quazip,Uncategorized (Gentoo Package List)
qucs_s,https://github.com/ra3xdh/qucs_s,Uncategorized (Gentoo Package List)
questionary,https://github.com/tmbo/questionary,Uncategorized (Gentoo Package List)
quickemu,https://github.com/quickemu-project/quickemu,Uncategorized (Gentoo Package List)
quickjs,https://github.com/quickjs-ng/quickjs,Uncategorized (Gentoo Package List)
quickplot,https://github.com/lanceman2/quickplot,Uncategorized (Gentoo Package List)
quickshell,https://github.com/quickshell-mirror/quickshell,Uncategorized (Gentoo Package List)
quirc,https://github.com/dlbeer/quirc,Uncategorized (Gentoo Package List)
quodlibet,https://github.com/quodlibet/quodlibet,Uncategorized (Gentoo Package List)
quotatool,https://github.com/ekenberg/quotatool,Uncategorized (Gentoo Package List)
quoter,https://github.com/vaeth/quoter,Uncategorized (Gentoo Package List)
qutebrowser,https://github.com/qutebrowser/qutebrowser,Uncategorized (Gentoo Package List)
qView,https://github.com/jurplel/qView,Uncategorized (Gentoo Package List)
QXlsx,https://github.com/QtExcel/QXlsx,Uncategorized (Gentoo Package List)
qzdl,https://github.com/qbasicer/qzdl,Uncategorized (Gentoo Package List)
r10k,https://github.com/puppetlabs/r10k,Uncategorized (Gentoo Package List)
r2modmanPlus,https://github.com/ebkr/r2modmanPlus,Uncategorized (Gentoo Package List)
r8125,https://github.com/Karlson2k/r8125,Uncategorized (Gentoo Package List)
r8168,https://github.com/mtorromeo/r8168,Uncategorized (Gentoo Package List)
rabbitmq-c,https://github.com/alanxz/rabbitmq-c,Uncategorized (Gentoo Package List)
rabbitmq_exporter,https://github.com/kbudde/rabbitmq_exporter,Uncategorized (Gentoo Package List)
rabbitmq-server,https://github.com/rabbitmq/rabbitmq-server,Uncategorized (Gentoo Package List)
racc,https://github.com/ruby/racc,Uncategorized (Gentoo Package List)
race64,https://github.com/skeeto/race64,Uncategorized (Gentoo Package List)
rack-cache,https://github.com/rack/rack-cache,Uncategorized (Gentoo Package List)
racket-mode,https://github.com/greghendershott/racket-mode,Uncategorized (Gentoo Package List)
rack,https://github.com/rack/rack,Uncategorized (Gentoo Package List)
rack-session,https://github.com/rack/rack-session,Uncategorized (Gentoo Package List)
rack-test,https://github.com/rack/rack-test,Uncategorized (Gentoo Package List)
rackup,https://github.com/rack/rackup,Uncategorized (Gentoo Package List)
radamsa,https://gitlab.com/akihe/radamsa,Uncategorized (Gentoo Package List)
radarr,https://github.com/Radarr/Radarr.git,Media management
radcli,https://github.com/radcli/radcli,Uncategorized (Gentoo Package List)
radeontop,https://github.com/clbr/radeontop,Uncategorized (Gentoo Package List)
Radicale,https://github.com/Kozea/Radicale,Uncategorized (Gentoo Package List)
radiroot,https://github.com/gap-packages/radiroot,Uncategorized (Gentoo Package List)
radix,https://github.com/luislavena/radix,Uncategorized (Gentoo Package List)
radmind,https://github.com/voretaq7/radmind,Uncategorized (Gentoo Package List)
radvd,https://github.com/radvd-project/radvd,Uncategorized (Gentoo Package List)
raft,https://github.com/cowsql/raft,Uncategorized (Gentoo Package List)
rails,https://github.com/rails/rails,Uncategorized (Gentoo Package List)
railway,https://gitlab.com/schmiddi-on-mobile/railway,Uncategorized (Gentoo Package List)
rainbow_csv,https://github.com/mechatroner/rainbow_csv,Uncategorized (Gentoo Package List)
rainbow-delimiters,https://github.com/Fanael/rainbow-delimiters,Uncategorized (Gentoo Package List)
rainbow,https://github.com/luochen1990/rainbow,Uncategorized (Gentoo Package List)
rainbow,https://github.com/sickill/rainbow,Uncategorized (Gentoo Package List)
rake-compiler-dock,https://github.com/rake-compiler/rake-compiler-dock,Uncategorized (Gentoo Package List)
rake-compiler,https://github.com/rake-compiler/rake-compiler,Uncategorized (Gentoo Package List)
rake,https://github.com/ruby/rake,Uncategorized (Gentoo Package List)
raku-mode,https://github.com/Raku/raku-mode,Uncategorized (Gentoo Package List)
ranch,https://github.com/ninenines/ranch,Uncategorized (Gentoo Package List)
random123,https://github.com/DEShawResearch/random123,Uncategorized (Gentoo Package List)
randomizedtesting,https://github.com/randomizedtesting/randomizedtesting,Uncategorized (Gentoo Package List)
RandomX,https://github.com/tevador/RandomX,Uncategorized (Gentoo Package List)
ranger,https://github.com/ranger/ranger,Uncategorized (Gentoo Package List)
range-v3,https://github.com/ericniebler/range-v3,Uncategorized (Gentoo Package List)
rapidfuzz-cpp,https://github.com/rapidfuzz/rapidfuzz-cpp,Uncategorized (Gentoo Package List)
rapidjson,https://github.com/miloyip/rapidjson,Uncategorized (Gentoo Package List)
rapidyaml,https://github.com/biojppm/rapidyaml,Uncategorized (Gentoo Package List)
rapydscript-ng,https://github.com/kovidgoyal/rapydscript-ng,Uncategorized (Gentoo Package List)
rar2fs,https://github.com/hasse69/rar2fs,Uncategorized (Gentoo Package List)
rars,https://github.com/TheThirdOne/rars,Uncategorized (Gentoo Package List)
ratelimit,https://github.com/tomasbasham/ratelimit,Uncategorized (Gentoo Package List)
rauc,https://github.com/rauc/rauc,Uncategorized (Gentoo Package List)
rav1e,https://github.com/xiph/rav1e,Uncategorized (Gentoo Package List)
RawTherapee,https://github.com/Beep6581/RawTherapee,Uncategorized (Gentoo Package List)
raylib,https://github.com/raysan5/raylib,Uncategorized (Gentoo Package List)
razer-cli,https://github.com/LoLei/razer-cli,Uncategorized (Gentoo Package List)
razerCommander,https://gitlab.com/gabmus/razerCommander,Uncategorized (Gentoo Package List)
RazerGenie,https://github.com/z3ntu/RazerGenie,Uncategorized (Gentoo Package List)
rb-inotify,https://github.com/guard/rb-inotify,Uncategorized (Gentoo Package List)
rblcheck,https://github.com/logic/rblcheck,Uncategorized (Gentoo Package List)
rbldnsd,https://github.com/spamhaus/rbldnsd,Uncategorized (Gentoo Package List)
rbnacl,https://github.com/RubyCrypto/rbnacl,Uncategorized (Gentoo Package List)
rbot,https://github.com/ruby-rbot/rbot,Uncategorized (Gentoo Package List)
rbpdf,https://github.com/naitoh/rbpdf,Uncategorized (Gentoo Package List)
rbs,https://github.com/ruby/rbs,Uncategorized (Gentoo Package List)
rbspy,https://github.com/rbspy/rbspy,Uncategorized (Gentoo Package List)
rbst,https://github.com/xwmx/rbst,Uncategorized (Gentoo Package List)
rbtools,https://github.com/reviewboard/rbtools,Uncategorized (Gentoo Package List)
rbw,https://github.com/doy/rbw,Uncategorized (Gentoo Package List)
rccl,https://github.com/ROCm/rccl,Uncategorized (Gentoo Package List)
rchardet,https://github.com/jmhodges/rchardet,Uncategorized (Gentoo Package List)
rclone,https://github.com/rclone/rclone,Uncategorized (Gentoo Package List)
rdap,https://github.com/openrdap/rdap,Uncategorized (Gentoo Package List)
rdesktop,https://github.com/rdesktop/rdesktop,Uncategorized (Gentoo Package List)
rdflib,https://github.com/RDFLib/rdflib,Uncategorized (Gentoo Package List)
rdma-core,https://github.com/linux-rdma/rdma-core,Uncategorized (Gentoo Package List)
rdoc,https://github.com/ruby/rdoc,Uncategorized (Gentoo Package List)
rdumpfs,https://github.com/leahneukirchen/rdumpfs,Uncategorized (Gentoo Package List)
rdup,https://github.com/miekg/rdup,Uncategorized (Gentoo Package List)
re2c,https://github.com/skvadrik/re2c,Uncategorized (Gentoo Package List)
re2,https://github.com/google/re2,Uncategorized (Gentoo Package List)
react,https://github.com/facebook/react.git,UI Framework
reactiveData,https://github.com/ocsigen/reactiveData,Uncategorized (Gentoo Package List)
readtime,https://github.com/alanhamlett/readtime,Uncategorized (Gentoo Package List)
Real-ESRGAN-ncnn-vulkan,https://github.com/xinntao/Real-ESRGAN-ncnn-vulkan,Uncategorized (Gentoo Package List)
realtek-r8152-unchanged,https://github.com/jayofdoom/realtek-r8152-unchanged,Uncategorized (Gentoo Package List)
rear,https://github.com/rear/rear,Uncategorized (Gentoo Package List)
reason,https://github.com/reasonml/reason,Uncategorized (Gentoo Package List)
re-assert,https://github.com/asottile/re-assert,Uncategorized (Gentoo Package List)
reaver-wps-fork-t6x,https://github.com/t6x/reaver-wps-fork-t6x,Uncategorized (Gentoo Package List)
reazon,https://github.com/nickdrozd/reazon,Uncategorized (Gentoo Package List)
rebar3,https://github.com/erlang/rebar3,Uncategorized (Gentoo Package List)
rebar,https://github.com/rebar/rebar,Uncategorized (Gentoo Package List)
rebulk,https://github.com/Toilal/rebulk,Uncategorized (Gentoo Package List)
recaptcha,https://github.com/google/recaptcha,Uncategorized (Gentoo Package List)
recastnavigation,https://github.com/recastnavigation/recastnavigation,Uncategorized (Gentoo Package List)
recode,https://github.com/rrthomas/recode,Uncategorized (Gentoo Package List)
recommonmark,https://github.com/readthedocs/recommonmark,Uncategorized (Gentoo Package List)
record_builder,https://github.com/janestreet/record_builder,Uncategorized (Gentoo Package List)
recorder,https://github.com/owntracks/recorder,Uncategorized (Gentoo Package List)
recordmydesktop,https://github.com/Enselic/recordmydesktop,Uncategorized (Gentoo Package List)
recover-broken-vdb,https://github.com/thesamesam/recover-broken-vdb,Uncategorized (Gentoo Package List)
rectangle-packer,https://github.com/Penlect/rectangle-packer,Uncategorized (Gentoo Package List)
redcarpet,https://github.com/vmg/redcarpet,Uncategorized (Gentoo Package List)
redcloth,https://github.com/jgarber/redcloth,Uncategorized (Gentoo Package List)
redict,https://codeberg.org/redict/redict,Uncategorized (Gentoo Package List)
redir,https://github.com/troglobit/redir,Uncategorized (Gentoo Package List)
redis_exporter,https://github.com/oliver006/redis_exporter,Uncategorized (Gentoo Package List)
redis,https://github.com/redis/redis.git,Database
redis,https://github.com/redis/redis,Uncategorized (Gentoo Package List)
redis-py,https://github.com/redis/redis-py,Uncategorized (Gentoo Package List)
redis-rb,https://github.com/redis/redis-rb,Uncategorized (Gentoo Package List)
redlib,https://github.com/redlib-org/redlib,Uncategorized (Gentoo Package List)
redoflacs,https://github.com/sirjaren/redoflacs,Uncategorized (Gentoo Package List)
redo,https://github.com/apenwarr/redo,Uncategorized (Gentoo Package List)
redshift,https://github.com/jonls/redshift,Uncategorized (Gentoo Package List)
redsocks,https://github.com/darkk/redsocks,Uncategorized (Gentoo Package List)
ref,https://github.com/ruby-concurrency/ref,Uncategorized (Gentoo Package List)
reflection-cpp,https://github.com/contour-terminal/reflection-cpp,Uncategorized (Gentoo Package List)
reflections,https://github.com/ronmamo/reflections,Uncategorized (Gentoo Package List)
refpolicy,https://github.com/SELinuxProject/refpolicy,Uncategorized (Gentoo Package List)
regexp_parser,https://github.com/ammar/regexp_parser,Uncategorized (Gentoo Package List)
regexp_property_values,https://github.com/jaynetics/regexp_property_values,Uncategorized (Gentoo Package List)
reg,https://github.com/genuinetools/reg,Uncategorized (Gentoo Package List)
ReGreet,https://github.com/rharish101/ReGreet,Uncategorized (Gentoo Package List)
regress,https://github.com/crate-py/regress,Uncategorized (Gentoo Package List)
re,https://github.com/baresip/re,Uncategorized (Gentoo Package List)
reiserfs-defrag,https://github.com/i-rinat/reiserfs-defrag,Uncategorized (Gentoo Package List)
releases,https://gitlab.com/iucode-tool/releases,Uncategorized (Gentoo Package List)
reline,https://github.com/ruby/reline,Uncategorized (Gentoo Package List)
reload4j,https://github.com/qos-ch/reload4j,Uncategorized (Gentoo Package List)
remake,https://github.com/Trepan-Debuggers/remake,Uncategorized (Gentoo Package List)
remarkable,https://github.com/jamiemcg/remarkable,Uncategorized (Gentoo Package List)
remember,https://github.com/jwiegley/remember,Uncategorized (Gentoo Package List)
Remmina,https://gitlab.com/Remmina/Remmina,Uncategorized (Gentoo Package List)
rencode,https://github.com/aresch/rencode,Uncategorized (Gentoo Package List)
renderdoc,https://github.com/baldurk/renderdoc,Uncategorized (Gentoo Package List)
repl_type_completor,https://github.com/ruby/repl_type_completor,Uncategorized (Gentoo Package List)
repmgr,https://github.com/EnterpriseDB/repmgr,Uncategorized (Gentoo Package List)
repolite,https://github.com/sarnold/repolite,Uncategorized (Gentoo Package List)
repoze.lru,https://github.com/repoze/repoze.lru,Uncategorized (Gentoo Package List)
reptyr,https://github.com/nelhage/reptyr,Uncategorized (Gentoo Package List)
requests-cache,https://github.com/requests-cache/requests-cache,Uncategorized (Gentoo Package List)
requests-credssp,https://github.com/jborean93/requests-credssp,Uncategorized (Gentoo Package List)
requests_download,https://github.com/takluyver/requests_download,Uncategorized (Gentoo Package List)
requests-kerberos,https://github.com/requests/requests-kerberos,Uncategorized (Gentoo Package List)
requests-ntlm,https://github.com/requests/requests-ntlm,Uncategorized (Gentoo Package List)
requests-oauthlib,https://github.com/requests/requests-oauthlib,Uncategorized (Gentoo Package List)
requests-wsgi-adapter,https://github.com/seanbrant/requests-wsgi-adapter,Uncategorized (Gentoo Package List)
reschroot,https://codeberg.org/shelter/reschroot,Uncategorized (Gentoo Package List)
resclasses,https://github.com/gap-packages/resclasses,Uncategorized (Gentoo Package List)
rescript-mode,https://github.com/jjlee/rescript-mode,Uncategorized (Gentoo Package List)
rescrobbled,https://github.com/InputUsername/rescrobbled,Uncategorized (Gentoo Package List)
resolvelib,https://github.com/sarugaku/resolvelib,Uncategorized (Gentoo Package List)
resolve-march-native,https://github.com/hartwork/resolve-march-native,Uncategorized (Gentoo Package List)
resolv,https://github.com/ruby/resolv,Uncategorized (Gentoo Package List)
resolv-replace,https://github.com/ruby/resolv-replace,Uncategorized (Gentoo Package List)
resource-agents,https://github.com/ClusterLabs/resource-agents,Uncategorized (Gentoo Package List)
respx,https://github.com/lundberg/respx,Uncategorized (Gentoo Package List)
restclient.el,https://github.com/pashky/restclient.el,Uncategorized (Gentoo Package List)
rest,https://github.com/jakartaee/rest,Uncategorized (Gentoo Package List)
restic-browser,https://github.com/emuell/restic-browser,Uncategorized (Gentoo Package List)
restic,https://github.com/restic/restic,Uncategorized (Gentoo Package List)
result,https://github.com/janestreet/result,Uncategorized (Gentoo Package List)
resynthesizer,https://github.com/bootchk/resynthesizer,Uncategorized (Gentoo Package List)
RetroArch,https://github.com/libretro/RetroArch,Uncategorized (Gentoo Package List)
retry-decorator,https://github.com/pnpnpn/retry-decorator,Uncategorized (Gentoo Package List)
retrying,https://github.com/groodt/retrying,Uncategorized (Gentoo Package List)
reuse-tool,https://github.com/fsfe/reuse-tool,Uncategorized (Gentoo Package List)
revelation,https://github.com/mikelolasagasti/revelation,Uncategorized (Gentoo Package List)
rexml,https://github.com/ruby/rexml,Uncategorized (Gentoo Package List)
